rule_type,brand,style_name,serial_regex,date_fields,example_serials,decade_ambiguity,guidance_action,guidance_text,evidence_excerpt,source_url,retrieved_on
guidance,Lear Siegler,Style 5: E2E-9705 01234,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Style 5: E2E-9705 01234,Style 5: E2E-9705 01234,https://www.building-center.org/lear-siegler-hvac-age/,2026-01-25T03:37:19Z
guidance,LECS,Style 1: Unknown,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Back to Brand Listing,Back to Brand Listing,https://www.building-center.org/lecs-hvac-age/,2026-01-25T03:37:19Z
guidance,Lendell,Style 1: 3C2298461 Style 2: 3C48549S,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Back to Brand Listing,Back to Brand Listing,https://www.building-center.org/lendell-hvac-age/,2026-01-25T03:37:20Z
guidance,Lennox,Style 1:,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,16 06 B 13871 -or- 58 99 L 17212 (1973 and after),16 06 B 13871 -or- 58 99 L 17212 (1973 and after),https://www.building-center.org/lennox-hvac-age/,2026-01-25T03:37:21Z
guidance,Lennox,Style 2:,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,"72 4 -or- 65 12 (prior to 1973)
Legend: Year is RED ;  Month is GREEN ; Week is BLUE","72 4 -or- 65 12 (prior to 1973)
Legend: Year is RED ;  Month is GREEN ; Week is BLUE",https://www.building-center.org/lennox-hvac-age/,2026-01-25T03:37:21Z
guidance,Lennox,Style 1: 16 06 B 13871 -or- 58 99 L 17212 (Style used 1973 and after),,{},[],"{""is_ambiguous"": true, ""notes"": ""Mapping is letter-based but chart/text mapping not captured""}",chart_required,Letter-based date mapping requires chart/manual mapping. Images: https://www.building-center.org/wp-content/uploads/2023/08/Lennox-Style-1-new.jpg,"The first two digits of the serial number are the Factory or Plant Code.
Year of manufacture can be determined by using the 3 rd & 4 th positions of the serial number
Month of manufacture can be deter",https://www.building-center.org/lennox-hvac-age/,2026-01-25T03:37:21Z
decode,Lennox,Style 2: 72 4 -or- 65 12 (Style used prior to 1973),"^[A-Z0-9]{6,21}$","{""year"": {""positions"": {""start"": 1, ""end"": 2}}, ""month"": {""positions"": {""start"": 3, ""end"": 4}}}","[""2NDPOSITIONS"", ""4THPOSITION"", ""CHEFIN1971"", ""HISTORY2"", ""IN1988ANDSUBSEQUENTLY"", ""NEWYORK1920"", ""THE1ST"", ""THE3RD"", ""THEG14PULSE"", ""TOSELL600FURNACES""]","{""is_ambiguous"": true, ""notes"": ""Year not 4 digits""}",,,"Year of manufacture can be determined by using the 1 st & 2 nd positions of the serial number
Month of manufacture can be determined by using the 3 rd -or- 3 rd & 4 th position(s) of the serial number",https://www.building-center.org/lennox-hvac-age/,2026-01-25T03:37:21Z
guidance,LG,Style 1:,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,4 07 HAVN79423 -or- 2 07 KRMK0Y171,4 07 HAVN79423 -or- 2 07 KRMK0Y171,https://www.building-center.org/lg-hvac-age/,2026-01-25T03:37:22Z
guidance,LG,Style 2: EQ112,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,"2001 3 15 0001
Legend: Year is RED ;  Month is GREEN ; Day is BLUE","2001 3 15 0001
Legend: Year is RED ;  Month is GREEN ; Day is BLUE",https://www.building-center.org/lg-hvac-age/,2026-01-25T03:37:22Z
decode,LG,Style 1: 4 07 HAVN79423 -or- 2 07 KRMK0Y171,^\d{3}[HK][AR][MV][KN]\d[A-Z0-9]\d{3}$,"{""year"": {""positions"": {""start"": 1, ""end"": 1}}, ""month"": {""positions"": {""start"": 2, ""end"": 3}}}","[""207KRMK0Y171"", ""407HAVN79423""]","{""is_ambiguous"": true, ""notes"": ""Year not 4 digits""}",,,"Year of manufacture can be determined by using the 1 st position of the serial number
Note that the decade is not distinguished. One must look for other cues to determine the decade. (HINT - Some unit",https://www.building-center.org/lg-hvac-age/,2026-01-25T03:37:22Z
guidance,LG,Style 1: EQ112 2001 3 15 0001,,{},[],"{""is_ambiguous"": true, ""notes"": ""Year positions not captured from text; chart/image likely required""}",chart_required,Year positions not captured from text; chart/manual review required. Images: https://www.building-center.org/wp-content/uploads/2017/08/LG-2-Serial-Number.jpg,"Year of manufacture can be determined by using the 6 th thru 10 th positions of the serial number
Month of manufacture can be determined by using the 11 th position of the serial number (1-9, A=Oct, B",https://www.building-center.org/lg-hvac-age/,2026-01-25T03:37:22Z
guidance,Liberty,Style 1: 850304091,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Back to Brand Listing,Back to Brand Listing,https://www.building-center.org/liberty-hvac-age/,2026-01-25T03:37:21Z
guidance,Liebert,Style 2: 349082-001 with Date Code: J-97,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Back to Brand Listing,Back to Brand Listing,https://www.building-center.org/liebert-hvac-age/,2026-01-25T03:37:23Z
guidance,Lifebreath,Style 1: MPAA29100902341 (Pre 1995) Style 2: 000 051696000014209 (Post 1995) Style 3: MBAH 0920110887 (Post 1995),,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Back to Brand Listing,Back to Brand Listing,https://www.building-center.org/lifebreath-hvac-age/,2026-01-25T03:37:23Z
guidance,Lincoln Barrièr,Style 3: 9632 10190,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Back to Brand Listing,Back to Brand Listing,https://www.building-center.org/lincoln-hvac-age/,2026-01-25T03:37:24Z
guidance,L.J. Wing,Style 1: UNKNOWN,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Back to Brand Listing,Back to Brand Listing,https://www.building-center.org/lj-wing-hvac-age/,2026-01-25T03:37:25Z
guidance,L.J. Wing,Style 1: UNKNOWN,,"{""year"": {""positions"": {""start"": 4, ""end"": 6}}}",[],"{""is_ambiguous"": true, ""notes"": ""No validated example serial for this style""}",pattern_no_example,"Using the ANSI or CSA standards to determine approximate Date of Manufacture.
Most manufacturers today are required to include the manufacture compliance standard on the data tag. For the U.S. the compliance standard is typically from the American National Standards Institute (ANSI). For Canada, a common standard compliance is through the Canada Standards Association Group (CSA). Many times both standards are listed. Regardless, the specific standard will normally be listed on the data tag/plate and followed by the YEAR of the last revision (often the year is placed in parenthesis or follows the hyphen after the specific standard number). As these standards are revised or renewed approximately every 4 to 6 years, one can reasonably estimate the year of manufacture within 4-6 years from (af","Using the ANSI or CSA standards to determine approximate Date of Manufacture.
Most manufacturers today are required to include the manufacture compliance standard on the data tag. For the U.S. the com",https://www.building-center.org/lj-wing-hvac-age/,2026-01-25T03:37:25Z
guidance,Lochinvar,Style 1: K J -1000130,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Style 1: K J -1000130,Style 1: K J -1000130,https://www.building-center.org/lochinvar-hvac-age/,2026-01-25T03:37:26Z
guidance,Lochinvar,Style 2: 11 42 N012345,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Style 2: 11 42 N012345,Style 2: 11 42 N012345,https://www.building-center.org/lochinvar-hvac-age/,2026-01-25T03:37:26Z
guidance,Lochinvar,Style 3: J - 93 0001,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Style 3: J - 93 0001,Style 3: J - 93 0001,https://www.building-center.org/lochinvar-hvac-age/,2026-01-25T03:37:26Z
guidance,Lochinvar,Style 4: A 07 H00123456,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Style 4: A 07 H00123456,Style 4: A 07 H00123456,https://www.building-center.org/lochinvar-hvac-age/,2026-01-25T03:37:26Z
guidance,Lochinvar,Style 5: J 93 -1030F,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Style 5: J 93 -1030F,Style 5: J 93 -1030F,https://www.building-center.org/lochinvar-hvac-age/,2026-01-25T03:37:26Z
guidance,Lochinvar,Style 6: M 78 013,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Style 6: M 78 013,Style 6: M 78 013,https://www.building-center.org/lochinvar-hvac-age/,2026-01-25T03:37:26Z
guidance,Lochinvar,Style 7: 5 Y 013 & 6 S 1064 & 11 AA 0365,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Style 7: 5 Y 013 & 6 S 1064 & 11 AA 0365,Style 7: 5 Y 013 & 6 S 1064 & 11 AA 0365,https://www.building-center.org/lochinvar-hvac-age/,2026-01-25T03:37:26Z
guidance,Lochinvar,Style 8: 123456 97 08,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Style 8: 123456 97 08,Style 8: 123456 97 08,https://www.building-center.org/lochinvar-hvac-age/,2026-01-25T03:37:26Z
guidance,Lochinvar,Style 9: 85 04 1234,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Style 9: 85 04 1234,Style 9: 85 04 1234,https://www.building-center.org/lochinvar-hvac-age/,2026-01-25T03:37:26Z
guidance,LSB,Style 2: 92J010915,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Back to Brand Listing,Back to Brand Listing,https://www.building-center.org/lsb-hvac-age/,2026-01-25T03:37:26Z
guidance,LSB,Style 1: Ten (10) character Serial number begins with a letter followed by nine (9) numerical digits.,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Style 1: Ten (10) character Serial number begins with a letter followed by nine (9) numerical digits.,Style 1: Ten (10) character Serial number begins with a letter followed by nine (9) numerical digits.,https://www.building-center.org/lsb-hvac-age/,2026-01-25T03:37:26Z
guidance,Lum & Abner,Style 1: J867-5309F,,{},[],"{""is_ambiguous"": true, ""notes"": ""Mapping is letter-based but chart/text mapping not captured""}",chart_required,Letter-based date mapping requires chart/manual mapping. Images: https://www.building-center.org/wp-content/uploads/2023/08/Lum-Abner.jpg,"The year of manufacture is coded in the 2nd digit of the serial number.
Note: MUST USE the model type (first letter of serial number) to estimate decade of production.
The First letter(s) of the seria",https://www.building-center.org/lum-abner-hvac-age/,2026-01-25T03:37:27Z
guidance,York/JCI,Style 1: W0K5896070 Style 2: 97104119 Style 3: 018812345 Style 4: WAKM011379 Style 5: HM409295 Style 6: 4220001 5916,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Back to Brand Listing,Back to Brand Listing,https://www.building-center.org/luxaire-hvac-age/,2026-01-25T03:37:28Z
guidance,Magic Chef,Style 2: A 02715F8B,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Back to Brand Listing,Back to Brand Listing,https://www.building-center.org/magic-chef-hvac-age/,2026-01-25T03:37:29Z
guidance,Magic-Pak,Style 4: 4140720328,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Back to Brand Listing,Back to Brand Listing,https://www.building-center.org/magic-pak-hvac-age/,2026-01-25T03:37:30Z
guidance,MAGNATHERM,Style 1: C00B01803,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Back to Brand Listing,Back to Brand Listing,https://www.building-center.org/magnatherm-hvac-age/,2026-01-25T03:37:31Z
guidance,Mammoth,Style 1: 94E179578,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Style 1: 94E179578,Style 1: 94E179578,https://www.building-center.org/mammoth-hvac-age/,2026-01-25T03:37:32Z
guidance,Mammoth,Style 2: FGA030310579,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Style 2: FGA030310579,Style 2: FGA030310579,https://www.building-center.org/mammoth-hvac-age/,2026-01-25T03:37:32Z
guidance,Mammoth,Style 3: G6R9905-05028,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Style 3: G6R9905-05028,Style 3: G6R9905-05028,https://www.building-center.org/mammoth-hvac-age/,2026-01-25T03:37:32Z
guidance,Marley,Style 1:,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,AQ-10041433-A1 496M,AQ-10041433-A1 496M,https://www.building-center.org/marley-hvac-age/,2026-01-25T03:37:34Z
guidance,Marley,Style 2:,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,"1067198-A1-NC8405BG-13
Back to Brand Listing","1067198-A1-NC8405BG-13
Back to Brand Listing",https://www.building-center.org/marley-hvac-age/,2026-01-25T03:37:34Z
guidance,Marley,Style 1: AQ-10041433-A1 496M,,{},[],"{""is_ambiguous"": true, ""notes"": ""Year positions not captured from text; chart/image likely required""}",chart_required,Year positions not captured from text; chart/manual review required. Images: http://building-center.org/wp-content/uploads/2017/08/Marley-AQUATOWER.jpg,"Unfortunately we are unable to determine or verify the date of manufacture or age of these units.
We suspect the last four characters of the serial (496M in this example) likely indicate date of manuf",https://www.building-center.org/marley-hvac-age/,2026-01-25T03:37:34Z
guidance,Marley,Style 2: 1067198-A1-NC8405BG-13,,{},[],"{""is_ambiguous"": true, ""notes"": ""Year positions not captured from text; chart/image likely required""}",chart_required,Year positions not captured from text; chart/manual review required. Images: https://www.building-center.org/wp-content/uploads/2023/02/Marley-style-2-data-plate-edit.png,"The year of manufacture (or reconstruction) for this style can be determined from the last two digits in the serial number.
In this example, the last two digits are “13” or otherwise indicating 2013 a",https://www.building-center.org/marley-hvac-age/,2026-01-25T03:37:34Z
guidance,Marvair,Style 1: EN8903,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Back to Brand Listing,Back to Brand Listing,https://www.building-center.org/marvair-hvac-age/,2026-01-25T03:37:35Z
guidance,MASCOT FT Boiler,Style 1: C00B01803,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Back to Brand Listing,Back to Brand Listing,https://www.building-center.org/mascot-ft-boiler-hvac-age/,2026-01-25T03:37:36Z
guidance,MASCOT LX Boiler,Style 1: C00B01803,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Back to Brand Listing,Back to Brand Listing,https://www.building-center.org/mascot-lx-boiler-hvac-age/,2026-01-25T03:37:38Z
guidance,MasterCool,Style 1: E07141664,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Back to Brand Listing,Back to Brand Listing,https://www.building-center.org/mastercool-hvac-age/,2026-01-25T03:37:39Z
