rule_type,brand,style_name,serial_regex,date_fields,example_serials,decade_ambiguity,guidance_action,guidance_text,evidence_excerpt,source_url,retrieved_on,image_urls
decode,REPUBLIC,Style 1:,^[C][B]\d[D]\d{3}[F]$,"{""year"": {""positions"": {""start"": 7, ""end"": 8}}, ""week"": {""positions"": {""start"": 5, ""end"": 6}}}","[""CB5D302F""]","{""is_ambiguous"": true, ""notes"": ""Year not 4 digits""}",,,Style 1: CB5D302F 09 99 03346 Legend: Year is RED ; Month is GREEN ; Week is BLUE Style 1: CB5D302F 09 99 03346 Year of manufacture can be determined by using the 3 rd & 4 th numbers following the mid,https://www.building-center.org/republic-hvac-age/,2026-01-25T03:38:26Z,[]
decode,REPUBLIC,Style 1: CB5D302F 09 99 03346,^[C][B]\d[D]\d{3}[F]\d{9}$,"{""year"": {""positions"": {""start"": 11, ""end"": 12}}, ""week"": {""positions"": {""start"": 9, ""end"": 10}}}","[""CB5D302F099903346""]","{""is_ambiguous"": true, ""notes"": ""Year not 4 digits""}",,,"Year of manufacture can be determined by using the 3 rd & 4 th numbers following the middle letter of the serial number
Week of manufacture can be determined by using the 1st & 2nd numbers following t",https://www.building-center.org/republic-hvac-age/,2026-01-25T03:38:26Z,"[""http://building-center.org/wp-content/uploads/2017/08/Republic-1.jpg"", ""https://www.building-center.org/wp-content/uploads/2017/08/Republic-1.jpg""]"
guidance,RESCO,Style 5: 6######,,"{""year"": {""positions"": {""start"": 3, ""end"": 4}}, ""month"": {""positions"": {""start"": 3, ""end"": 4}}, ""week"": {""positions"": {""start"": 1, ""end"": 2}}}",[],"{""is_ambiguous"": true, ""notes"": ""No validated example serial for this style""}",pattern_no_example,Style 5: 6###### Back to Brand Listing Style 1: 4006 A17330 Description: Ten (10) character Serial number begins with four (4) numerical digits followed by one (1) letter and ends with five (5) numerical digits. Week of manufacture is 1st-2nd character numerical digits. Year of manufacture is 3rd-4th character numerical digits Style 2: 8503 04091 Description: Nine (9) character all numerical Serial number. Year of manufacture is 1st-2nd numerical digits Month of manufacture is 3rd-4th numerical digits. Style 3: W4 D14008 (Only used from 1980 – 1984) Description: Eight (8) character serial number begins with one (1) letter followed by one (1) numerical digit and then another letter digit and ends with five (5) numerical digits. Month of manufacture is 1st digit of the serial number. (See ch,Style 5: 6###### Back to Brand Listing Style 1: 4006 A17330 Description: Ten (10) character Serial number begins with four (4) numerical digits followed by one (1) letter and ends with five (5) numeri,https://www.building-center.org/resco-hvac-age/,2026-01-25T03:38:27Z,[]
guidance,RETROAIRE,Style 1: 1-99-C-9305-10,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,"Style 1: 1-99-C-9305-10 ECR® Brands and Serial Number Styles: A quick reference guide published by ECR® that is included here for your convenience. Page last updated: 7 Sep 2015 Contact RetroAire RetroAire 2201 Dwyer Avenue Utica, NY 13501 800-228-9364 www.emiretroaire.com Recalls (Empty) Trademarks & Service Marks (Disclaimer) Any of the trademarks, service marks, collective marks, design rights or similar rights that are mentioned, used or cited in the articles of the Building Intelligence Center (www.buildingcenter.org) are the property of their respective owners. Their use here does not imply that you may use them for any purpose other than for the same or a similar informational use as contemplated by the original authors of these articles under the CC-BY-SA and GFDL licensing schemes",Style 1: 1-99-C-9305-10 ECR® Brands and Serial Number Styles: A quick reference guide published by ECR® that is included here for your convenience. Page last updated: 7 Sep 2015 Contact RetroAire Retr,https://www.building-center.org/retroaire-hvac-age/,2026-01-25T03:38:29Z,[]
guidance,REVERE,Style 1: 0438 12019,,{},[],"{""is_ambiguous"": true, ""notes"": ""Year positions not captured from text; chart/image likely required""}",chart_required,Year positions not captured from text; chart/manual review required. Images: http://building-center.org/wp-content/uploads/2017/08/REVERE1-Water-Heater-Age.jpg,Every effort is undertaken to offer you correct and concise information to assist you in determining the age or manufacture date of water heating equipment. Anytime anyone is dealing with numbers and ,https://www.building-center.org/revere-water-heater-age/,2026-01-25T05:47:06Z,"[""http://building-center.org/wp-content/uploads/2017/08/REVERE1-Water-Heater-Age.jpg""]"
decode,REZNOR,Style 2: 09087238A,^\d{8}[A]$,"{""year"": {""positions"": {""start"": 3, ""end"": 4}}}","[""09087238A""]","{""is_ambiguous"": true, ""notes"": ""Year not 4 digits""}",,,Style 2: 09087238A Back to Brand Listing Style 1: BKL 79Y2N35171X The Date of Manufacture is coded in the 1st two or three digits of the serial number and represent the year and month of manufacture. ,https://www.building-center.org/reznor-hvac-age/,2026-01-25T03:38:30Z,[]
decode,RHEEM,Style 1: W,^\d{9}$,"{""year"": {""positions"": {""start"": 3, ""end"": 4}}, ""week"": {""positions"": {""start"": 1, ""end"": 2}}}","[""291013412""]","{""is_ambiguous"": true, ""notes"": ""Year not 4 digits""}",,,Style 1: W 29 10 13412 Style 2: CB5D302F 09 99 03346 Style 3: 7351 M 28 06 16735 Style 4: OR177 M 28 07 00097 Style 5: 08 04 B10488 Style 6: 12345 18 72 Legend: Year is RED ; Month is GREEN ; Week is ,https://www.building-center.org/rheem-hvac-age/,2026-01-25T03:38:31Z,[]
decode,RHEEM,Style 2: CB5D302F,^[C][B]\d[D]\d{3}[F]$,"{""year"": {""positions"": {""start"": 4, ""end"": 5}}, ""week"": {""positions"": {""start"": 2, ""end"": 3}}}","[""CB5D302F""]","{""is_ambiguous"": true, ""notes"": ""Year not 4 digits""}",,,Style 2: CB5D302F 09 99 03346 Style 3: 7351 M 28 06 16735 Style 4: OR177 M 28 07 00097 Style 5: 08 04 B10488 Style 6: 12345 18 72 Legend: Year is RED ; Month is GREEN ; Week is BLUE Style 1: W 29 10 1,https://www.building-center.org/rheem-hvac-age/,2026-01-25T03:38:31Z,[]
decode,RHEEM,Style 3: 7351 M,^\d{9}$,"{""year"": {""positions"": {""start"": 3, ""end"": 4}}, ""week"": {""positions"": {""start"": 1, ""end"": 2}}}","[""280616735""]","{""is_ambiguous"": true, ""notes"": ""Year not 4 digits""}",,,Style 3: 7351 M 28 06 16735 Style 4: OR177 M 28 07 00097 Style 5: 08 04 B10488 Style 6: 12345 18 72 Legend: Year is RED ; Month is GREEN ; Week is BLUE Style 1: W 29 10 13412 Year of manufacture can b,https://www.building-center.org/rheem-hvac-age/,2026-01-25T03:38:31Z,[]
decode,RHEEM,Style 4: OR177 M,^[O][R]\d{3}[M]$,"{""year"": {""positions"": {""start"": 4, ""end"": 5}}, ""week"": {""positions"": {""start"": 2, ""end"": 3}}}","[""OR177M""]","{""is_ambiguous"": true, ""notes"": ""Year not 4 digits""}",,,Style 4: OR177 M 28 07 00097 Style 5: 08 04 B10488 Style 6: 12345 18 72 Legend: Year is RED ; Month is GREEN ; Week is BLUE Style 1: W 29 10 13412 Year of manufacture can be determined by using the 4 ,https://www.building-center.org/rheem-hvac-age/,2026-01-25T03:38:31Z,[]
decode,RHEEM,Style 5:,^\d{4}[B]\d{5}$,"{""year"": {""positions"": {""start"": 3, ""end"": 4}}, ""month"": {""positions"": {""start"": 1, ""end"": 2}}}","[""0804B10488""]","{""is_ambiguous"": true, ""notes"": ""Year not 4 digits""}",,,Style 5: 08 04 B10488 Style 6: 12345 18 72 Legend: Year is RED ; Month is GREEN ; Week is BLUE Style 1: W 29 10 13412 Year of manufacture can be determined by using the 4 th & 5 th positions of the se,https://www.building-center.org/rheem-hvac-age/,2026-01-25T03:38:31Z,[]
decode,RHEEM,Style 6: 12345,^\d{4}[L][E][G][E][N][D]$,"{""year"": {""positions"": {""start"": 4, ""end"": 5}}, ""week"": {""positions"": {""start"": 2, ""end"": 3}}}","[""1872LEGEND""]","{""is_ambiguous"": true, ""notes"": ""Year not 4 digits""}",,,Style 6: 12345 18 72 Legend: Year is RED ; Month is GREEN ; Week is BLUE Style 1: W 29 10 13412 Year of manufacture can be determined by using the 4 th & 5 th positions of the serial number Week of ma,https://www.building-center.org/rheem-hvac-age/,2026-01-25T03:38:31Z,[]
decode,RHEEM,Style 1: W 29 10 13412,^[W]\d{9}$,"{""year"": {""positions"": {""start"": 4, ""end"": 5}}, ""week"": {""positions"": {""start"": 2, ""end"": 3}}}","[""W291013412""]","{""is_ambiguous"": true, ""notes"": ""Year not 4 digits""}",,,"Year of manufacture can be determined by using the 4 th & 5 th positions of the serial number
Week of manufacture can be determined by using the 2 nd & 3 rd positions of the serial number",https://www.building-center.org/rheem-hvac-age/,2026-01-25T03:38:31Z,"[""https://www.building-center.org/wp-content/uploads/2023/12/Rheem-HVAC-style-1.jpg""]"
decode,RHEEM,Style 2: CB5D302F 09 99 03346,^[C][B]\d[D]\d{3}[F]\d{9}$,"{""year"": {""positions"": {""start"": 11, ""end"": 12}}, ""week"": {""positions"": {""start"": 9, ""end"": 10}}}","[""CB5D302F099903346""]","{""is_ambiguous"": true, ""notes"": ""Year not 4 digits""}",,,"Year of manufacture can be determined by using the 3 rd & 4 th numbers following the middle letter of the serial number
Week of manufacture can be determined by using the 1st & 2nd numbers following t",https://www.building-center.org/rheem-hvac-age/,2026-01-25T03:38:31Z,"[""https://www.building-center.org/wp-content/uploads/2023/12/Rheem-HVAC-style-2.jpg""]"
decode,RHEEM,Style 3: 7351 M 28 06 16735,^\d{4}[M]\d{9}$,"{""year"": {""positions"": {""start"": 8, ""end"": 9}}, ""week"": {""positions"": {""start"": 6, ""end"": 7}}}","[""7351M280616735""]","{""is_ambiguous"": true, ""notes"": ""Year not 4 digits""}",,,"Year of manufacture can be determined by using the 3 rd & 4 th numbers following the middle letter of the serial number
Week of manufacture can be determined by using the 1st & 2nd numbers following t",https://www.building-center.org/rheem-hvac-age/,2026-01-25T03:38:31Z,"[""https://www.building-center.org/wp-content/uploads/2023/12/Rheem-HVAC-style-3.jpg""]"
decode,RHEEM,Style 4: OR177 M 28 07 00097,^[O][R]\d{3}[M]\d{9}$,"{""year"": {""positions"": {""start"": 9, ""end"": 10}}, ""week"": {""positions"": {""start"": 7, ""end"": 8}}}","[""OR177M280700097""]","{""is_ambiguous"": true, ""notes"": ""Year not 4 digits""}",,,"Year of manufacture can be determined by using the 3 rd & 4 th numbers following the middle letter of the serial number
Week of manufacture can be determined by using the 1st & 2nd numbers following t",https://www.building-center.org/rheem-hvac-age/,2026-01-25T03:38:31Z,"[""https://www.building-center.org/wp-content/uploads/2023/12/Rheem-HVAC-style-4.jpg""]"
decode,RHEEM,Style 5: 08 04 B10488,^\d{4}[B]\d{5}$,"{""year"": {""positions"": {""start"": 3, ""end"": 4}}, ""month"": {""positions"": {""start"": 1, ""end"": 2}}}","[""0804B10488""]","{""is_ambiguous"": true, ""notes"": ""Year not 4 digits""}",,,"Year of manufacture can be determined by using the 3 rd & 4 th positions of the serial number
Month of manufacture can be determined by using the 1st & 2nd positions of the serial number
Note: This is",https://www.building-center.org/rheem-hvac-age/,2026-01-25T03:38:31Z,"[""https://www.building-center.org/wp-content/uploads/2023/12/Rheem-HVAC-style-5.jpg""]"
guidance,RHEEM,Style 6: 12345 18 72,,{},[],"{""is_ambiguous"": true, ""notes"": ""Year positions not captured from text; chart/image likely required""}",chart_required,Year positions not captured from text; chart/manual review required. Images: https://www.building-center.org/wp-content/uploads/2023/12/Rheem-HVAC-style-6-1.jpg,"Year of manufacture can be determined by using the last 2 digits of the serial number
Week of manufacture can be determined by using the 4 th & 3 rd from last digits of the serial number
Note: This is",https://www.building-center.org/rheem-hvac-age/,2026-01-25T03:38:31Z,"[""https://www.building-center.org/wp-content/uploads/2023/12/Rheem-HVAC-style-6-1.jpg""]"
guidance,RHEEM RUUD,Style 1: D 11 14 A441408265A,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,"Style 1: D 11 14 A441408265A →Style 2: RHNG 08 0 4 P000036 (Serial Number begins with letter prefix – i.e. R; RH; RNG; RHNG; etc.) →Style 3: 05 . 05- 000021 Legend: Year is RED ; Month is GREEN ; Week is BLUE Style 1: D 11 14 A441408265A Style 2: RHNG 08 04 P000036 Prefix can be R; RH; RNG; RHNG; etc. Style 3: 05 . 05 -000021 Every effort is undertaken to offer you correct and concise information to assist you in determining the age or manufacture date of water heating equipment. Anytime anyone is dealing with numbers and letters in determining data, mistakes and misinterpretation are bound to happen. For this reason if you find during your research that we may have erred please contact us. In addition perhaps you have come across a brand, model or serial number format that we have not add",Style 1: D 11 14 A441408265A →Style 2: RHNG 08 0 4 P000036 (Serial Number begins with letter prefix – i.e. R; RH; RNG; RHNG; etc.) →Style 3: 05 . 05- 000021 Legend: Year is RED ; Month is GREEN ; Week,https://www.building-center.org/rheem-ruud-water-heater-age/,2026-01-25T05:46:47Z,[]
