BrandNormalized,Category,DEF,DEFNormalized,IsCompressedType,SegmentsN,OptionsN,UniqueOptionsN,ExampleOptionsJson,ExampleSLJson,PositionCoveragePct,AlreadyCanonicalAttribute
FRIEDRICH,PTAC,Function,,false,1,5,5,"[""E- ELEC HT"", ""K- STR AC"", ""S- STR AC"", ""X- STR AC"", ""Y- HP""]","[""1""]",100.0,false
FRIEDRICH,Package,Function,,false,1,2,2,"[""W- Wallmaster"", ""U- Unifit""]","[""1""]",100.0,false
FRIEDRICH,Package,Heat Kit,,true,1,0,0,[],"[""1""]",100.0,false
FRIEDRICH,Package,Heat Kit 100,,true,1,0,0,[],"[""2""]",100.0,false
FRIEDRICH,Package,OPT,,false,1,1,1,"[""RT- STD RMT OP""]","[""2""]",100.0,false
FRIEDRICH,Package,SER,,false,1,1,1,"[""VHA- VERT HP""]","[""3""]",100.0,false
FRIEDRICH,Package,Type,,false,1,3,3,"[""S- Cooling"", ""Y- HP"", ""E- ELEC HT""]","[""1""]",100.0,false
FRIGIDAIRE,Condenser,CL Type,,false,1,2,2,"[""M- MC"", ""C- CU""]","[""1""]",100.0,false
FRIGIDAIRE,Condenser,COMP,,false,1,3,3,"[""S- SCL"", ""R- Rotary"", ""E- Recip""]","[""1""]",100.0,false
FRIGIDAIRE,Condenser,Class,,true,1,0,0,[],"[""1""]",100.0,false
FRIGIDAIRE,Condenser,Connection,,true,1,0,0,[],"[""1""]",100.0,false
FRIGIDAIRE,Condenser,Cooling,,true,1,0,0,[],"[""2""]",100.0,false
FRIGIDAIRE,Condenser,Energy Rating,,true,1,0,0,[],"[""1""]",100.0,false
FRIGIDAIRE,Condenser,ICP Voltage,Voltage,true,1,0,0,[],"[""1""]",100.0,false
FRIGIDAIRE,Condenser,Jacket Style,,false,1,1,1,"[""E- Steel W Polyester urethane CTD finish""]","[""1""]",100.0,false
FRIGIDAIRE,Condenser,Metering Device,,true,1,0,0,[],"[""1""]",100.0,false
FRIGIDAIRE,Condenser,Refrigerant,Refrigerant,true,1,0,0,[],"[""1""]",100.0,true
FRIGIDAIRE,Condenser,Revision,,true,1,0,0,[],"[""1""]",100.0,false
FRIGIDAIRE,Condenser,STG,,false,1,3,3,"[""1- SGL"", ""2- Two"", ""V- INV""]","[""1""]",100.0,false
FRIGIDAIRE,Condenser,SYS Type,,false,1,1,1,"[""S- Split""]","[""1""]",100.0,false
FRIGIDAIRE,PTAC,Branding,,false,1,1,1,"[""F- Frigidaire""]","[""1""]",100.0,false
FRIGIDAIRE,PTAC,COLG CPTY,,false,1,4,4,"[""77- 7,700 BTUH"", ""90- 9,000 BTUH"", ""12- 12,000 BTUH"", ""15- 15,000 BTUH""]","[""2""]",100.0,false
FRIGIDAIRE,PTAC,DZN Year,,false,1,2,2,"[""T- 2010"", ""U- 2011""]","[""1""]",100.0,false
FRIGIDAIRE,PTAC,Division,,false,1,1,1,"[""R- Room""]","[""1""]",100.0,false
FRIGIDAIRE,PTAC,Extra,,false,1,4,4,"[""R- Normal no accessories"", ""A- Seacoast no accessories"", ""S- Normal W accessories"", ""B- Seacoast W accessories""]","[""1""]",100.0,false
FRIGIDAIRE,PTAC,HT Type,,false,1,2,2,"[""E- ELEC"", ""P- HP""]","[""1""]",100.0,false
FRIGIDAIRE,PTAC,PWR,,false,1,2,2,"[""2- 230/ V6"", ""3- 265""]","[""1""]",100.0,false
FRIGIDAIRE,PTAC,Plateform,,false,1,1,1,"[""T- Unknown""]","[""1""]",100.0,false
FRIGIDAIRE,PTAC,Style,,false,1,1,1,"[""P- PTAC""]","[""1""]",100.0,false
FRIGIDAIRE,Window Units,Branding,,false,1,1,1,"[""FF- Frigidaire""]","[""2""]",100.0,false
FRIGIDAIRE,Window Units,CTRL,,false,1,3,3,"[""11- Good ( MECH Non ESTAR )"", ""22- Better ( ELECT Non ESTAR )"", ""33- Best ( ELECT ESTAR )""]","[""2""]",100.0,false
FRIGIDAIRE,Window Units,Cooling,,true,1,0,0,[],"[""2""]",100.0,false
FRIGIDAIRE,Window Units,ICP Voltage,Voltage,true,1,0,0,[],"[""1""]",100.0,false
FRIGIDAIRE,Window Units,Type,,false,1,7,7,"[""RA- Room AC ( RAC )"", ""RE- Energy Star RAC"", ""RH- RAC ( HT / Cool)"", ""RS- Slider/Casement RAC"", ""RL- Low-Profile RAC"", ""TA- TTW"", ""TH- TTW ( HT / AC )""]","[""2""]",100.0,false
FRIGIDAIRE,Window Units,Year,,false,1,4,4,"[""Q- Year 2014"", ""R- Year 2015"", ""S- Year 2016"", ""T- Year 2017""]","[""1""]",100.0,false
FUJITSU,Air Handler,ARF,,false,1,1,1,"[""M- MP""]","[""1""]",100.0,false
FUJITSU,Air Handler,CL Type,,false,1,1,1,"[""A- HP""]","[""1""]",100.0,false
FUJITSU,Air Handler,Features,,false,1,1,1,"[""S- STD""]","[""1""]",100.0,false
FUJITSU,Air Handler,Heat Kit,,true,1,0,0,[],"[""2""]",100.0,false
FUJITSU,Air Handler,SYS Type,,false,1,2,2,"[""L- R2 INV HP"", ""J- R2 INV AC""]","[""1""]",100.0,false
FUJITSU,Air Handler,Tier,,false,1,4,4,"[""Z- HI"", ""M- MED"", ""P- Entry Plus"", ""N- Entry""]","[""1""]",100.0,false
FUJITSU,Coil,CAB,,false,1,2,2,"[""C- CAS"", ""U- UCAS""]","[""1""]",100.0,false
FUJITSU,Coil,Cabinet Width,,true,1,0,0,[],"[""2""]",100.0,false
FUJITSU,Coil,Cooling,,true,1,0,0,[],"[""2""]",100.0,false
FUJITSU,Coil,DZN,,false,1,2,2,"[""A- N CL"", ""B- A CL""]","[""1""]",100.0,false
FUJITSU,Coil,EFF,,false,1,3,3,"[""S- STD"", ""M- MED"", ""H- HI""]","[""1""]",100.0,false
FUJITSU,Coil,Metering Device,,true,1,0,0,[],"[""1""]",100.0,false
FUJITSU,Coil,PDT,,false,1,1,1,"[""FC- Fujitsu CL""]","[""2""]",100.0,false
FUJITSU,Condenser,COMM,,false,1,2,2,"[""N- Non - COMM"", ""C- COMM""]","[""1""]",100.0,false
FUJITSU,Condenser,Class,,true,1,0,0,[],"[""1""]",100.0,false
FUJITSU,Condenser,Cooling,,true,1,0,0,[],"[""2""]",100.0,false
FUJITSU,Condenser,Energy Rating,,true,1,0,0,[],"[""2""]",100.0,false
FUJITSU,Condenser,FI,,false,1,2,2,"[""A- WO PR SW"", ""B- W PR SW""]","[""1""]",100.0,false
FUJITSU,Condenser,PDT,,false,1,1,1,"[""FO- Fujitsu COND""]","[""2""]",100.0,false
FUJITSU,Condenser,PWR,,false,1,4,4,"[""A- V1"", ""C- V3"", ""D- V4"", ""J- V2""]","[""1""]",100.0,false
FUJITSU,Condenser,Revision,,true,1,0,0,[],"[""1""]",100.0,false
FUJITSU,Condenser,SPD,,false,1,2,2,"[""S- SGL"", ""T- Two""]","[""1""]",100.0,false
FUJITSU,Mini-Split,APP,,false,1,5,5,"[""SZ- ODU SGL Zone COND"", ""M2- MULT Zone Max 2"", ""M3- MULT Zone Max 3"", ""M4- MULT Zone Max 4"", ""WM- IDU WALM""]","[""2""]",100.0,false
FUJITSU,Mini-Split,COMP,,false,1,1,1,"[""L- Inverter Driven""]","[""1""]",100.0,false
FUJITSU,Mini-Split,Class Type,,false,1,1,1,"[""V- VRF""]","[""1""]",100.0,false
FUJITSU,Mini-Split,FAC OPT,,false,1,1,1,"[""S- STD""]","[""1""]",100.0,false
FUJITSU,Mini-Split,Features,,false,1,2,2,"[""S- STD"", ""H- XLTH""]","[""1""]",100.0,false
FUJITSU,Mini-Split,INDR Body Style,,false,1,6,6,"[""A- SML CHAS"", ""B- LRG CHAS"", ""L- Low ST"", ""M- MED ST"", ""H- HI ST"", ""V- VERT AH""]","[""1""]",100.0,false
FUJITSU,Mini-Split,Max Zones,,true,1,0,0,[],"[""1""]",100.0,false
FUJITSU,Mini-Split,OPT 2,,false,1,9,9,"[""1- Revision"", ""2- Revision"", ""3- Revision"", ""L- INV"", ""Q- IAQ"", ""X- EXTD Line Set"", ""S- Super EFF"", ""F- HFI"", ""B- 230 V""]","[""1""]",100.0,false
FUJITSU,Mini-Split,OPT 3,,false,1,12,12,"[""1- Revision"", ""2- Revision"", ""3- Revision"", ""S- Super EFF"", ""Q- IAQ"", ""X- EXTD Line Set"", ""F- HFI or FMU"", ""H- HI HTG"", ""W- WALM Only"", ""C- CP CASS or Slim Duct"", ""B- 230 V"", ""E- Engineering SER""]","[""1""]",100.0,false
FUJITSU,Mini-Split,OPT 4,,false,1,6,6,"[""1- Revision"", ""2- Revision"", ""3- Revision"", ""Z- Zone"", ""W- WALM Only"", ""H- HI HTG""]","[""1""]",100.0,false
FUJITSU,Mini-Split,OPT 5,,false,1,4,4,"[""1- Revision"", ""2- Revision"", ""3- Revision"", ""H- HI HTG""]","[""1""]",100.0,false
FUJITSU,Mini-Split,Sub Brand,,false,1,1,1,"[""W- Westinghouse""]","[""1""]",100.0,false
GENERAL ELECTRIC,Air Handler,Configure,,true,1,0,0,[],"[""1""]",100.0,false
GENERAL ELECTRIC,Air Handler,Cooling,,true,1,0,0,[],"[""2""]",100.0,false
GENERAL ELECTRIC,Air Handler,FAM,,false,1,1,1,"[""B- FCU""]","[""1""]",100.0,false
GENERAL ELECTRIC,Air Handler,Fittings,,false,1,2,2,"[""7- Quick-Attach"", ""0- BRZ""]","[""1""]",100.0,false
GENERAL ELECTRIC,Air Handler,PWR,,false,1,1,1,"[""1- 200/ V8""]","[""1""]",100.0,false
GENERAL ELECTRIC,Air Handler,Type,,false,1,2,2,"[""V- AC"", ""W- HP""]","[""1""]",100.0,false
GENERAL ELECTRIC,Condenser,Class,,true,1,0,0,[],"[""1""]",100.0,false
GENERAL ELECTRIC,Condenser,Cooling,,true,1,0,0,[],"[""2""]",100.0,false
GENERAL ELECTRIC,Condenser,FAM,,false,1,1,1,"[""T- Split""]","[""1""]",100.0,false
GENERAL ELECTRIC,Condenser,MDL,,false,1,3,3,"[""7- STD"", ""8- DEL"", ""9- Executive""]","[""1""]",100.0,false
GENERAL ELECTRIC,Condenser,Trane Voltage,Voltage,true,1,0,0,[],"[""1""]",100.0,false
GENERAL ELECTRIC,Multi,ARF,,false,1,3,3,"[""H- Top DA"", ""F- VERT DA"", ""D- HORZ""]","[""1""]",100.0,false
GENERAL ELECTRIC,Multi,Cooling,,true,1,0,0,[],"[""2""]",100.0,false
GENERAL ELECTRIC,Multi,FAM,,false,1,1,1,"[""W- WeatherTron Split SYS R1""]","[""1""]",100.0,false
GENERAL ELECTRIC,Multi,Revision,,true,1,0,0,[],"[""1""]",100.0,false
GENERAL ELECTRIC,Multi,Type,,false,1,3,3,"[""A- ODU HP V8"", ""E- AH 1/10 h.p MTR V8"", ""L- AH 1/5 h.p MTR V8""]","[""1""]",100.0,false
GENERAL ELECTRIC,PTAC,Cooling,,true,1,0,0,[],"[""2""]",100.0,false
GENERAL ELECTRIC,PTAC,Current CHAS,,false,1,19,19,"[""21- 93-97 RESIS HT"", ""22- 98-01 RESIS HT"", ""25- 01-03 RESIS HT"", ""26- 93-97 RESIS HT"", ""28- 03-09 RESIS HT"", ""29- 08-10 RESIS HT"", ""31- 93-97 HP"", ""32- 98-01 HP"", ""35- 01-04 HP"", ""38- 04-09 HP"", ""39- 08-10 HP"", ""41- RESIS HT""]","[""2""]",100.0,false
GENERAL ELECTRIC,PTAC,Features,,false,1,4,4,"[""B- Base Unit"", ""C- CORR Treated"", ""D- INT CON Removal"", ""P- Dry Air 25 ( ELEC HT )""]","[""1""]",100.0,false
GENERAL ELECTRIC,PTAC,PWR,,false,1,2,2,"[""D- 230/ V6"", ""E- V15""]","[""1""]",100.0,false
GENERAL ELECTRIC,PTAC,Zoneline,,false,1,1,1,"[""AZ- PKG TERM CHAS""]","[""2""]",100.0,false
GOODMAN/AMANA/DAIKIN,Air Handler,CL,,false,1,1,1,"[""A- A CL""]","[""1""]",100.0,false
GOODMAN/AMANA/DAIKIN,Air Handler,COMM CTRL,,false,1,2,2,"[""K- ClimaTalk"", ""B- ComfortBridge""]","[""1""]",100.0,false
GOODMAN/AMANA/DAIKIN,Air Handler,COPB,,false,1,1,1,"[""C- CMNT""]","[""1""]",100.0,false
GOODMAN/AMANA/DAIKIN,Air Handler,CTRL,,false,1,1,1,"[""C- CMNT""]","[""1""]",100.0,false
GOODMAN/AMANA/DAIKIN,Air Handler,Cooling Max,,true,1,0,0,[],"[""2""]",100.0,false
GOODMAN/AMANA/DAIKIN,Air Handler,Cooling Min,,true,1,0,0,[],"[""2""]",100.0,false
GOODMAN/AMANA/DAIKIN,Air Handler,Cross SECT,,false,1,2,2,"[""C- STD unit"", ""M- Custom size""]","[""1""]",100.0,false
GOODMAN/AMANA/DAIKIN,Air Handler,EFF,,false,1,3,3,"[""A- STD"", ""B- HI EFF"", ""C- VAR SPD""]","[""1""]",100.0,false
GOODMAN/AMANA/DAIKIN,Air Handler,Ft2Coil,,true,1,0,0,[],"[""3""]",100.0,false
GOODMAN/AMANA/DAIKIN,Air Handler,Heat,,false,1,1,1,"[""A- 0 KW""]","[""1""]",100.0,false
GOODMAN/AMANA/DAIKIN,Air Handler,MTR LOC,,false,1,5,5,"[""A- MTR along side of fan housing"", ""D- MTR downstream of BD PLM fan"", ""F- MTR on inline fan"", ""G- MTR downstream of DD PLM fan"", ""T- MTR behind twin housed fans""]","[""1""]",100.0,false
GOODMAN/AMANA/DAIKIN,Air Handler,PWR,,false,1,1,1,"[""2- V8""]","[""1""]",100.0,false
GOODMAN/AMANA/DAIKIN,Air Handler,SYS,,false,1,1,1,"[""B- MP""]","[""1""]",100.0,false
GOODMAN/AMANA/DAIKIN,Air Handler,Unit,,false,1,4,4,"[""B- Blow-through AC CL LOC"", ""D- DTH AC CL LOC"", ""H- HTG only"", ""V- Vent only""]","[""1""]",100.0,false
GOODMAN/AMANA/DAIKIN,Chiller,COMP,,false,1,1,1,"[""Z- SCL""]","[""1""]",100.0,false
GOODMAN/AMANA/DAIKIN,Chiller,COND,,false,1,2,2,"[""W- WC"", ""A- UnitLess""]","[""1""]",100.0,false
GOODMAN/AMANA/DAIKIN,Chiller,Cooling Ton,,true,1,0,0,[],"[""3""]",100.0,false
GOODMAN/AMANA/DAIKIN,Chiller,DZN,,false,1,1,1,"[""G- Global""]","[""1""]",100.0,false
GOODMAN/AMANA/DAIKIN,Chiller,Revision,,true,1,0,0,[],"[""1""]",100.0,false
GOODMAN/AMANA/DAIKIN,Chiller,Spacer,,true,1,0,0,[],"[""1""]",100.0,false
GOODMAN/AMANA/DAIKIN,Chiller,Type,,false,1,1,1,"[""W- WC""]","[""1""]",100.0,false
GOODMAN/AMANA/DAIKIN,Coil,CL CONF,,false,1,2,2,"[""A- A CL"", ""S- Slab""]","[""1""]",100.0,false
GOODMAN/AMANA/DAIKIN,Coil,Cabinet Height,,true,1,0,0,[],"[""2""]",100.0,false
GOODMAN/AMANA/DAIKIN,Coil,Category,,false,1,1,1,"[""C- INDR CL""]","[""1""]",100.0,false
GOODMAN/AMANA/DAIKIN,Coil,Configure,,true,1,0,0,[],"[""1""]",100.0,false
GOODMAN/AMANA/DAIKIN,Coil,Cooling Max,,true,1,0,0,[],"[""2""]",100.0,false
GOODMAN/AMANA/DAIKIN,Coil,Cooling Min,,true,1,0,0,[],"[""2""]",100.0,false
GOODMAN/AMANA/DAIKIN,Coil,Finish,,false,1,3,3,"[""U- UCAS"", ""P- PTD"", ""C- UPTD""]","[""1""]",100.0,false
GOODMAN/AMANA/DAIKIN,Condenser,CONF,,false,1,3,3,"[""A- A CL"", ""H- HORZ CL"", ""F- HORZ A CL""]","[""1""]",100.0,false
GOODMAN/AMANA/DAIKIN,Condenser,Configure,,true,1,0,0,[],"[""1""]",100.0,false
GOODMAN/AMANA/DAIKIN,Condenser,Connection,,true,1,0,0,[],"[""1""]",100.0,false
GOODMAN/AMANA/DAIKIN,Condenser,Cooling Ton,,true,1,0,0,[],"[""2""]",100.0,false
GOODMAN/AMANA/DAIKIN,Condenser,DR,,false,1,2,2,"[""A- STD"", ""B- HI EFF""]","[""1""]",100.0,false
GOODMAN/AMANA/DAIKIN,Condenser,EFF,,false,1,4,4,"[""V- 9 SEER"", ""A- 10 SEER"", ""S- 11 SEER"", ""Z- 12 SEER""]","[""1""]",100.0,false
GOODMAN/AMANA/DAIKIN,Condenser,Heat Kit,,true,1,0,0,[],"[""2""]",100.0,false
GOODMAN/AMANA/DAIKIN,Condenser,PDT,,false,1,1,1,"[""S- Split SYS""]","[""1""]",100.0,false
GOODMAN/AMANA/DAIKIN,Condenser,PDT Type,,false,1,1,1,"[""R- RMT""]","[""1""]",100.0,false
GOODMAN/AMANA/DAIKIN,Condenser,PWR,,false,1,3,3,"[""C- V3"", ""D- V4"", ""Y- V5""]","[""1""]",100.0,false
GOODMAN/AMANA/DAIKIN,Condenser,Refrigerant,Refrigerant,true,1,0,0,[],"[""1""]",100.0,true
GOODMAN/AMANA/DAIKIN,Condenser,Tier,,false,1,6,6,"[""B- Classic"", ""N- Value"", ""H- Enhanced"", ""C- PRM"", ""V- Ultimate"", ""M- Multi-Family""]","[""1""]",100.0,false
GOODMAN/AMANA/DAIKIN,Condenser,Unit Type,,false,1,2,2,"[""X - AC"", ""Z- HP""]","[""1""]",100.0,false
GOODMAN/AMANA/DAIKIN,Condensing Furnace,ARF Direction,,false,1,5,5,"[""C- DF / HORZ"", ""D- DED DF"", ""H- HI ARF"", ""K- DED UF"", ""M- UF / HORZ""]","[""1""]",100.0,false
GOODMAN/AMANA/DAIKIN,Condensing Furnace,CONF,,false,1,2,2,"[""M- UF / HORZ"", ""C- DF / HORZ""]","[""1""]",100.0,false
GOODMAN/AMANA/DAIKIN,Condensing Furnace,Class,,true,1,0,0,[],"[""1""]",100.0,false
GOODMAN/AMANA/DAIKIN,Condensing Furnace,Configure,,true,1,0,0,[],"[""1""]",100.0,false
GOODMAN/AMANA/DAIKIN,Condensing Furnace,EXH,,false,1,1,1,"[""N- CONG""]","[""1""]",100.0,false
GOODMAN/AMANA/DAIKIN,Condensing Furnace,Gas VAL,,false,1,4,4,"[""M- MODU"", ""C- 2 STG"", ""S- SGL STG"", ""H- CONVT SGL PH""]","[""1""]",100.0,false
GOODMAN/AMANA/DAIKIN,Condensing Furnace,Stance,,false,1,1,1,"[""P- POS""]","[""1""]",100.0,false
GOODMAN/AMANA/DAIKIN,Furnace,Extra Type,,false,1,1,1,"[""E- Two STG / VAR SPD""]","[""1""]",100.0,false
GOODMAN/AMANA/DAIKIN,Furnace,FURN Type,,false,1,3,3,"[""C- CONG 90%"", ""D- DV 90%"", ""X- Enhanced EFF 95%""]","[""1""]",100.0,false
GOODMAN/AMANA/DAIKIN,Furnace,Spacer,,true,1,0,0,[],"[""1""]",100.0,false
GOODMAN/AMANA/DAIKIN,Heater Kit,CAB,,false,1,3,3,"[""C- C CAB"", ""D- D CAB"", ""X- All CAB Sizes""]","[""1""]",100.0,false
GOODMAN/AMANA/DAIKIN,Heater Kit,CB,,false,1,2,2,"[""X- None"", ""C- Yes""]","[""1""]",100.0,false
GOODMAN/AMANA/DAIKIN,Heater Kit,Daikin Voltage,Voltage,true,1,0,0,[],"[""1""]",100.0,false
GOODMAN/AMANA/DAIKIN,Heater Kit,Heat Kit,,true,1,0,0,[],"[""2""]",100.0,false
GOODMAN/AMANA/DAIKIN,Heater Kit,Type,,false,1,1,1,"[""HKS- AH HTR Kit""]","[""3""]",100.0,false
GOODMAN/AMANA/DAIKIN,Mini-Split,Additonal Class,,false,1,5,5,"[""S- SML CPTY"", ""A- Connectable to Hydroboxes"", ""C- 2nd layer VRV ( VRV classic)"", ""Q- REPL SER"", ""Y- HP""]","[""1""]",100.0,false
GOODMAN/AMANA/DAIKIN,Mini-Split,FAM,,false,1,1,1,"[""Z- SkyAir""]","[""1""]",100.0,false
GOODMAN/AMANA/DAIKIN,Mini-Split,INDR Type,,false,1,5,5,"[""A- WALM"", ""B- DC Duct"", ""C- RFW CASS"", ""H- CLG SUSP"", ""T- Unitary""]","[""1""]",100.0,false
GOODMAN/AMANA/DAIKIN,Mini-Split,REF,,false,1,1,1,"[""Q- R2""]","[""1""]",100.0,false
GOODMAN/AMANA/DAIKIN,Mini-Split,Refrigerant,Refrigerant,true,1,0,0,[],"[""1""]",100.0,true
GOODMAN/AMANA/DAIKIN,Mini-Split,SER Category,,false,1,1,1,"[""X- INV""]","[""1""]",100.0,false
GOODMAN/AMANA/DAIKIN,Mini-Split,Sales Market,,false,1,2,2,"[""U- USA"", ""L- USA""]","[""1""]",100.0,false
GOODMAN/AMANA/DAIKIN,Mini-Split,Type,,false,1,1,1,"[""F- IDU""]","[""1""]",100.0,false
GOODMAN/AMANA/DAIKIN,Mini-Split,Type/Shape,,false,1,12,12,"[""F- CLG MTD CASS"", ""Z- VISTA 2 × 2 CASS unit"", ""U- 4-way blow CLG SUSP"", ""E- One way blow CASS"", ""D- Slim CLG MTD duct"", ""S- VRV Life/ INDR- MSP CONC ducted unit"", ""M- CLG MTD duct"", ""H- CLG SUSP"", ""A- WALM"", ""L- FLR STNG"", ""N- CONC FLR STNG"", ""T- AH""]","[""1""]",100.0,false
GOODMAN/AMANA/DAIKIN,Mini-Split,h.p,,false,1,6,6,"[""10- 10 h.p"", ""12- 12 h.p"", ""14- 14 h.p"", ""16- 16 h.p"", ""18- 18 h.p"", ""20- 20 h.p""]","[""2""]",100.0,false
GOODMAN/AMANA/DAIKIN,PTAC,Cooling,,true,1,0,0,[],"[""2""]",100.0,false
GOODMAN/AMANA/DAIKIN,PTAC,DZN,,false,1,5,5,"[""E- R2 2010 Ratings"", ""F- R2 CA MDL"", ""G- R2 2012 Ratings"", ""H- R2 HI EER 2012"", ""J- R5""]","[""1""]",100.0,false
GOODMAN/AMANA/DAIKIN,PTAC,HTR Size,,false,1,5,5,"[""00- None"", ""15- 1.5KW"", ""25- 2.5kW"", ""35- 3.5kW(230/208V) or 3.7kW (265V)"", ""50- 5.0kW""]","[""2""]",100.0,false
GOODMAN/AMANA/DAIKIN,PTAC,PWR,,false,1,5,5,"[""N- V2"", ""2- V1"", ""3- 230/ V6"", ""4- V15"", ""5- 240/220V-1-50""]","[""1""]",100.0,false
GOODMAN/AMANA/DAIKIN,PTAC,Type,,false,1,3,3,"[""PTC- STD CLR PTAC"", ""PTH- STD HP PTHP"", ""DRY- Dehumid CLR PTAC""]","[""3""]",100.0,false
GOODMAN/AMANA/DAIKIN,Package,APP,,false,1,3,3,"[""C- AC"", ""G- GH"", ""H- HP""]","[""1""]",100.0,false
GOODMAN/AMANA/DAIKIN,Package,CL,,false,1,2,2,"[""A- STD DX Rows"", ""B- Extra DX Rows""]","[""1""]",100.0,false
GOODMAN/AMANA/DAIKIN,Package,Configure Type,,false,1,1,1,"[""P- PKG""]","[""1""]",100.0,false
GOODMAN/AMANA/DAIKIN,Package,Cooling CL,,false,1,6,6,"[""A- 4 Row EVAP"", ""B- 6 Row EVAP"", ""C- 4 Row EVAP - SML Face"", ""D- 6 Row EVAP - SML Face"", ""E- 4 Row EVAP - SML Face W BP DMP"", ""F- 6 Row EVAP - SML Face W BP DMP""]","[""1""]",100.0,false
GOODMAN/AMANA/DAIKIN,Package,Cooling EFF,,false,1,1,1,"[""H- HI""]","[""1""]",100.0,false
GOODMAN/AMANA/DAIKIN,Package,Cooling MODU,,false,1,3,3,"[""S- STG COMP"", ""H- STG COMP W HGBP Lead CKT"", ""B- STG COMP W HGBP All CKT""]","[""1""]",100.0,false
GOODMAN/AMANA/DAIKIN,Package,DR,,false,1,3,3,"[""B- BD"", ""D- DD"", ""H- HI ST""]","[""1""]",100.0,false
GOODMAN/AMANA/DAIKIN,Package,Drive PKG,,false,1,1,1,"[""A- Belt- Low ST""]","[""1""]",100.0,false
GOODMAN/AMANA/DAIKIN,Package,ECON,,false,1,5,5,"[""X- No OPT"", ""A- Ultra LL DF ECON W EHY SEN"", ""B- LL DF ECON W EHY SEN"", ""G- Ultra LL DF ECON W DBS"", ""H- LL DF ECON W DBS""]","[""1""]",0.0,false
GOODMAN/AMANA/DAIKIN,Package,ECON OPT,,false,1,2,2,"[""O- None"", ""0- None""]","[""1""]",100.0,false
GOODMAN/AMANA/DAIKIN,Package,EFF,,false,1,1,1,"[""S- STD""]","[""1""]",100.0,false
GOODMAN/AMANA/DAIKIN,Package,ELEC,,false,1,8,8,"[""X- No OPT"", ""A- NFD"", ""B- PHM"", ""C- TTBC"", ""E- NFD + PHM"", ""F- NFD + TTBC"", ""H- PHM + TTBC"", ""L- NFD TTBC + PHM""]","[""1""]",0.0,false
GOODMAN/AMANA/DAIKIN,Package,FAC OPT,,false,1,1,1,"[""A- None""]","[""1""]",100.0,false
GOODMAN/AMANA/DAIKIN,Package,HGD,,false,1,2,2,"[""X- No OPT"", ""C- FAC HGD""]","[""1""]",0.0,false
GOODMAN/AMANA/DAIKIN,Package,HT MED,,false,1,4,4,"[""Y- None"", ""G- NG HT"", ""E- ELEC HT"", ""W- HH2O""]","[""1""]",100.0,false
GOODMAN/AMANA/DAIKIN,Package,HT Type,,false,1,4,4,"[""Y- None AC Only"", ""G- NG"", ""E- ELEC"", ""W- HH2O""]","[""1""]",100.0,false
GOODMAN/AMANA/DAIKIN,Package,PDT,,false,1,1,1,"[""MPS- Maverick II COM RTU""]","[""3""]",100.0,false
GOODMAN/AMANA/DAIKIN,Package,Product,,false,1,1,1,"[""MPS- Daikin PKG SYS""]","[""3""]",100.0,false
GOODMAN/AMANA/DAIKIN,Package,Service OPT,,false,1,6,6,"[""X- No OPT"", ""A- PWR CONVO"", ""B- Non- PWR CONVO"", ""C- HNG PNL"", ""D- HNG PNL + PWR CONVO"", ""E- HNG PNL + Non- PWR CONVO""]","[""1""]",0.0,false
GOODMAN/AMANA/DAIKIN,Package,Unit Style,,false,1,3,3,"[""C- AC"", ""H- HP"", ""M- AC MC""]","[""1""]",100.0,false
GOODMAN/AMANA/DAIKIN,Package,Unit Type,,false,1,3,3,"[""G- GH ELEC"", ""D- DUF"", ""U- ULNX""]","[""1""]",100.0,false
GOODMAN/AMANA/DAIKIN,Package Rooftop Unit,APP,,false,1,3,3,"[""C- AC"", ""G- GH AC"", ""H- HP""]","[""1""]",100.0,false
GOODMAN/AMANA/DAIKIN,Package Rooftop Unit,CL Size,,false,1,2,2,"[""S- STD Face Area"", ""L- LRG Face Area""]","[""1""]",100.0,false
GOODMAN/AMANA/DAIKIN,Package Rooftop Unit,CTRL,,false,1,4,4,"[""0- No OPT"", ""X- No OPT"", ""A- ELECM"", ""B- DDC BCI""]","[""1""]",100.0,false
GOODMAN/AMANA/DAIKIN,Package Rooftop Unit,CTRLR,,false,1,4,4,"[""Y- ELECM AC Only"", ""E- ELECM W GH"", ""D- DDC AC Or AC W GH"", ""R- RHT W DDC AC Or AC W GH""]","[""1""]",100.0,false
GOODMAN/AMANA/DAIKIN,Package Rooftop Unit,Cooling,,true,1,0,0,[],"[""3""]",100.0,false
GOODMAN/AMANA/DAIKIN,Package Rooftop Unit,DR PKG,,false,1,10,10,"[""A- BD Low ST"", ""B- BD MED ST"", ""C- BD HI ST"", ""M- BD HI ST"", ""V- DD"", ""F- VFD Low ST"", ""G- VFD MED ST"", ""H- VFD HI ST"", ""R- VFD Low ST"", ""S- VFD HI ST""]","[""1""]",100.0,false
GOODMAN/AMANA/DAIKIN,Package Rooftop Unit,DX CL,,false,1,4,4,"[""4- 12 fpi 4-row or 10 fpi 5-row"", ""5- 12 fpi 5-row or 10 fpi 6 row"", ""6- 12 fpi 6 row"", ""Y- Other""]","[""1""]",100.0,false
GOODMAN/AMANA/DAIKIN,Package Rooftop Unit,Daikin Brands,,true,1,0,0,[],"[""1""]",100.0,false
