Source.Name,Building,EquipmentType,Area Served,Unit ID,QTY,"Operational
 Status",Make,ModelNumber,SerialNumber,KnownManufactureYear,KnownCapacityTons,"Cooling Capacity 
(Unit)","Cooling Efficiency
(Value)","Cooling Efficiency 
(Rating)","Heating Capacity 
(Input)","Heating Capacity 
(Unit)","Heating Efficiency
(Value)","Heating Efficiency 
(Rating)",Heating Fuel,Extras / Accessories / Configuration,"Fan 
(HP)","Fan Flow
(CFM)","Fan Static 
Pressure
(in. wc)",Extras / Accessories / Configuration2,"Pump 
(HP)","Pump Flow
(GPM)","Head
(Ft Head)","System Pressure
(PSI)",Extras / Accessories / Configuration3,"DHW 
Heating Capacity
(Value)","DHW 
Heating Capacity
(Unit)","DHW Efficiency
(Value)","DHW Efficiency 
(Rating)","DHW Storage Capacity
(Gallons)",Extras / Accessories / Configuration4,Refrigerant,"Voltage 
(Volt-Phase)",Amp,"Unit 
Weight
(lbs)",Column1
Survey_Detail&Info_v1.1-Jefferson County Schools - For Andrew - Trane.xlsm,Dandridge Elementary School,Cooling Condensing Unit,school,,1,Operational,Trane,TTA060C400A0,K205K8FFF,1995,5,Ton,,,,,,,,,,,,,,,,,,,,,,,,R-22,480V - Three Phase,20,,
Survey_Detail&Info_v1.1-Jefferson County Schools - For Andrew - Trane.xlsm,Dandridge Elementary School,Cooling Condensing Unit,school,,1,Operational,Trane,TTA060C400A0,K201714FF,1995,5,Ton,,,,,,,,,,,,,,,,,,,,,,,,R-22,480V - Three Phase,20,,
Survey_Detail&Info_v1.1-Jefferson County Schools - For Andrew - Trane.xlsm,Dandridge Elementary School,Cooling Condensing Unit,school,,1,Operational,Trane,TTA060C400A0,K203KH5FF,1995,5,Ton,,,,,,,,,,,,,,,,,,,,,,,,R-22,480V - Three Phase,20,,
Survey_Detail&Info_v1.1-Jefferson County Schools - For Andrew - Trane.xlsm,Dandridge Elementary School,Cooling Condensing Unit,school,,1,Operational,Trane,TTA060C400A0,K244Y6JFF,1995,5,Ton,,,,,,,,,,,,,,,,,,,,,,,,R-22,480V - Three Phase,20,,
Survey_Detail&Info_v1.1-Jefferson County Schools - For Andrew - Trane.xlsm,Dandridge Elementary School,Domestic Water Heater,school,,1,Operational,RHEEM,G91-200-1,A161804365,2018,,,,,,,,,,,,,,,,,,,,199900,BTU/hr,80,AFUE (%),91,,,,,,
Survey_Detail&Info_v1.1-Jefferson County Schools - For Andrew - Trane.xlsm,Dandridge Elementary School,Boiler,school,,1,Operational,CleverBrooks,CPC-4?,,,,,,,2000000,BTU/hr,,,Natural Gas,,,,,,,,,,,,,,,,,,,,,
Survey_Detail&Info_v1.1-Jefferson County Schools - For Andrew - Trane.xlsm,Dandridge Elementary School,Pump,school,,1,Operational,Armstrong,44,9508,,,,,,,,,,,,,,,,15,475,,175,,,,,,,,,480V - Three Phase,20,,
Survey_Detail&Info_v1.1-Jefferson County Schools - For Andrew - Trane.xlsm,Dandridge Elementary School,Pump,school,,1,Operational,Armstrong,4030,125705,,,,,,,,,,,,,,,,15,240,93,,,,,,,,,,480V - Three Phase,20,,
Survey_Detail&Info_v1.1-Jefferson County Schools - For Andrew - Trane.xlsm,Dandridge Elementary School,Fluid Cooler,school,,1,Operational,EVAPCO,LSW-87A,10-391263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Survey_Detail&Info_v1.1-Jefferson County Schools - For Andrew - Trane.xlsm,Dandridge Elementary School,WSHP,200,,1,Operational,Friedrich,803036FUSFRTCOA,85HO 1432,1985,3,Ton,,,,,,,,,,,,,,,,,,,,,,,,R-410A,480V - Three Phase,,,
Survey_Detail&Info_v1.1-Jefferson County Schools - For Andrew - Trane.xlsm,Dandridge Elementary School,WSHP,201/202,,1,Operational,Friedrich,803060FUSFRTCOA,85EU 1704,1985,5,Ton,,,,,,,,,,,,,,,,,,,,,,,,R-22,480V - Three Phase,,,
Survey_Detail&Info_v1.1-Jefferson County Schools - For Andrew - Trane.xlsm,Dandridge Elementary School,WSHP,203,,1,Operational,ClimateMaster,TCV036AFC30CLTS,19061010145,2019,3,Ton,,,,,,,,,,,,,,,,,,,,,,,,R-410A,480V - Three Phase,,,
Survey_Detail&Info_v1.1-Jefferson County Schools - For Andrew - Trane.xlsm,Dandridge Elementary School,WSHP,204/205,,1,Operational,Friedrich,803060FUSFRTCOA,85EU 1708,1985,5,Ton,,,,,,,,,,,,,,,,,,,,,,,,R-22,480V - Three Phase,,,
Survey_Detail&Info_v1.1-Jefferson County Schools - For Andrew - Trane.xlsm,Dandridge Elementary School,WSHP,207/208,,1,Operational,Friedrich,803060FUSFRTCOA,85EU 1703,1985,5,Ton,,,,,,,,,,,,,,,,,,,,,,,,R-22,480V - Three Phase,,,
Survey_Detail&Info_v1.1-Jefferson County Schools - For Andrew - Trane.xlsm,Dandridge Elementary School,WSHP,209/210,,1,Operational,ClimateMaster,TCV060AFC30CLTS,S15219268,2014,5,Ton,,,,,,,,,,,,,,,,,,,,,,,,R-410A,480V - Three Phase,,,
Survey_Detail&Info_v1.1-Jefferson County Schools - For Andrew - Trane.xlsm,Dandridge Elementary School,PTAC,,PTHP-1,1,Operational,McQuay,MQR009C0145S,,,8800,BTU/hr,9.3,EER,7589,BTU/hr,,,Electric,5 KW ELECTRIC HEAT,,185,,,,,,,,,,,,,,,277V - Single Phase,,,
Survey_Detail&Info_v1.1-Jefferson County Schools - For Andrew - Trane.xlsm,Dandridge Elementary School,Domestic Water Heater,420,,1,Operational,,MO 9 NE ASME X NSF,J943 04168,,,,,,,,,,,,,,,,,,,,,9,kW,,,30,,,,,,
Survey_Detail&Info_v1.1-Jefferson County Schools - For Andrew - Trane.xlsm,Dandridge Elementary School,Furnace,403,,1,Operational,Trane,TJX120C980BO,K23547412,1995,5,Ton,,,120000,BTU/hr,,,Natural Gas,,,,,,,,,,,,,,,,,,120 V - Single Phase,15,,
Survey_Detail&Info_v1.1-Jefferson County Schools - For Andrew - Trane.xlsm,Dandridge Elementary School,Furnace,403,EVAP COIL,1,Operational,Trane,TXC064E5HPAD,2/5-71412,1995,5,Ton,,,,,,,,,,,,,,,,,,,,,,,,R-22,,,,
Survey_Detail&Info_v1.1-Jefferson County Schools - For Andrew - Trane.xlsm,Dandridge Elementary School,Furnace,405,,1,Operational,Trane,TJX120C980BO,,1995,5,Ton,,,120000,BTU/hr,,,Natural Gas,,,,,,,,,,,,,,,,,,120 V - Single Phase,15,,
Survey_Detail&Info_v1.1-Jefferson County Schools - For Andrew - Trane.xlsm,Dandridge Elementary School,Furnace,405,EVAP COIL,1,Operational,Trane,TXC064E5HPAD,,1995,5,Ton,,,,,,,,,,,,,,,,,,,,,,,,R-22,,,,
Survey_Detail&Info_v1.1-Jefferson County Schools - For Andrew - Trane.xlsm,Dandridge Elementary School,Furnace,407,,1,Operational,Trane,TJX120C980BO,,1995,5,Ton,,,120000,BTU/hr,,,Natural Gas,,,,,,,,,,,,,,,,,,120 V - Single Phase,15,,
Survey_Detail&Info_v1.1-Jefferson County Schools - For Andrew - Trane.xlsm,Dandridge Elementary School,Furnace,407,EVAP COIL,1,Operational,Trane,TXC064E5HPAD,,1995,5,Ton,,,,,,,,,,,,,,,,,,,,,,,,R-22,,,,
Survey_Detail&Info_v1.1-Jefferson County Schools - For Andrew - Trane.xlsm,Dandridge Elementary School,Furnace,409,,1,Operational,Trane,TJX120C980BO,,1995,5,Ton,,,120000,BTU/hr,,,Natural Gas,,,,,,,,,,,,,,,,,,120 V - Single Phase,15,,
Survey_Detail&Info_v1.1-Jefferson County Schools - For Andrew - Trane.xlsm,Dandridge Elementary School,Furnace,409,EVAP COIL,1,Operational,Trane,TXC064E5HPAD,,1995,5,Ton,,,,,,,,,,,,,,,,,,,,,,,,R-22,,,,
Survey_Detail&Info_v1.1-Jefferson County Schools - For Andrew - Trane.xlsm,Dandridge Elementary School,Furnace,411,,1,Operational,Trane,TJX120C980BO,,1995,5,Ton,,,120000,BTU/hr,,,Natural Gas,,,,,,,,,,,,,,,,,,120 V - Single Phase,15,,
Survey_Detail&Info_v1.1-Jefferson County Schools - For Andrew - Trane.xlsm,Dandridge Elementary School,Furnace,411,EVAP COIL,1,Operational,Trane,TXC064E5HPAD,,1995,5,Ton,,,,,,,,,,,,,,,,,,,,,,,,R-22,,,,
Survey_Detail&Info_v1.1-Jefferson County Schools - For Andrew - Trane.xlsm,Dandridge Elementary School,Furnace,410,,1,Operational,Trane,TJX120C980BO,,1995,5,Ton,,,120000,BTU/hr,,,Natural Gas,,,,,,,,,,,,,,,,,,120 V - Single Phase,15,,
Survey_Detail&Info_v1.1-Jefferson County Schools - For Andrew - Trane.xlsm,Dandridge Elementary School,Furnace,410,EVAP COIL,1,Operational,Trane,TXC064E5HPAD,,1995,5,Ton,,,,,,,,,,,,,,,,,,,,,,,,R-22,,,,
Survey_Detail&Info_v1.1-Jefferson County Schools - For Andrew - Trane.xlsm,Dandridge Elementary School,Furnace,408,,1,Operational,Trane,TJX120C980BO,,1995,5,Ton,,,120000,BTU/hr,,,Natural Gas,,,,,,,,,,,,,,,,,,120 V - Single Phase,15,,
Survey_Detail&Info_v1.1-Jefferson County Schools - For Andrew - Trane.xlsm,Dandridge Elementary School,Furnace,408,EVAP COIL,1,Operational,Trane,TXC064E5HPAD,,1995,5,Ton,,,,,,,,,,,,,,,,,,,,,,,,R-22,,,,
Survey_Detail&Info_v1.1-Jefferson County Schools - For Andrew - Trane.xlsm,Dandridge Elementary School,Furnace,406,,1,Operational,Trane,TJX120C980BO,,1995,5,Ton,,,120000,BTU/hr,,,Natural Gas,,,,,,,,,,,,,,,,,,120 V - Single Phase,,,
Survey_Detail&Info_v1.1-Jefferson County Schools - For Andrew - Trane.xlsm,Dandridge Elementary School,Furnace,406,EVAP COIL,1,Operational,Trane,TXC064E5HPAD,,1995,5,Ton,,,,,,,,,,,,,,,,,,,,,,,,R-22,,,,
Survey_Detail&Info_v1.1-Jefferson County Schools - For Andrew - Trane.xlsm,Dandridge Elementary School,Furnace,404,,1,Operational,Trane,TJX120C980BO,,1995,5,Ton,,,120000,BTU/hr,,,Natural Gas,,,,,,,,,,,,,,,,,,120 V - Single Phase,,,
Survey_Detail&Info_v1.1-Jefferson County Schools - For Andrew - Trane.xlsm,Dandridge Elementary School,Furnace,,,1,Operational,Trane,TUX120C960A,,1995,,,,,,,,,,,,,,,,,,,,,,,,,,,277V - Single Phase,,,
Survey_Detail&Info_v1.1-Jefferson County Schools - For Andrew - Trane.xlsm,Dandridge Elementary School,Furnace,,,1,Operational,Trane,TUX120C960A,,1995,,,,,,,,,,,,,,,,,,,,,,,,,,,277V - Single Phase,,,
Survey_Detail&Info_v1.1-Jefferson County Schools - For Andrew - Trane.xlsm,Dandridge Elementary School,Furnace,,,1,Operational,Trane,TUX120C960A,,1995,,,,,,,,,,,,,,,,,,,,,,,,,,,277V - Single Phase,,,
Survey_Detail&Info_v1.1-Jefferson County Schools - For Andrew - Trane.xlsm,Dandridge Elementary School,Furnace,404,EVAP COIL,1,Operational,Trane,TXC064E5HPAD,,1995,5,Ton,,,,,,,,,,,,,,,,,,,,,,,,R-22,,,,
Survey_Detail&Info_v1.1-Jefferson County Schools - For Andrew - Trane.xlsm,Dandridge Elementary School,Domestic Water Heater,320,,1,Operational,Craftmaster,G2F7575T4NV,1303T46537,2003,,,,,,,,,,,,,,,,,,,,75100,BTU/hr,,,75,,,,,,
Survey_Detail&Info_v1.1-Jefferson County Schools - For Andrew - Trane.xlsm,Dandridge Elementary School,WSHP,320,HORIZONTAL L/S,1,Operational,Friedrich,A68605000,No Serial Number,1985,5,Ton,,,,,,,,,,,,,,,,,,,,,,,,R-22,,,,
Survey_Detail&Info_v1.1-Jefferson County Schools - For Andrew - Trane.xlsm,Dandridge Elementary School,WSHP,300,,1,Operational,ClimateMaster,TCV036AFC30CLTS,222010119,2022,3,Ton,,,,,,,,,,,,,,,,,,,,,,,,R-410A,480V - Three Phase,,,
Survey_Detail&Info_v1.1-Jefferson County Schools - For Andrew - Trane.xlsm,Dandridge Elementary School,WSHP,301/302,,1,Operational,Friedrich,803060FUSFRTCOA,85EU 1707,1985,5,Ton,,,,,,,,,,,,,,,,,,,,,,,,R-22,480V - Three Phase,,,
Survey_Detail&Info_v1.1-Jefferson County Schools - For Andrew - Trane.xlsm,Dandridge Elementary School,WSHP,306/LIBRARY,IN 305 - HORIZONTAL.  L/S,1,Operational,Friedrich,A68605000,No Serial Number,1985,5,Ton,,,,,,,,,,,,,,,,,,,,,,,,R-22,480V - Three Phase,,,
Survey_Detail&Info_v1.1-Jefferson County Schools - For Andrew - Trane.xlsm,Dandridge Elementary School,WSHP,303/304,,1,Operational,Friedrich,803060FUSFRTCOA,85EU 1707,1985,5,Ton,,,,,,,,,,,,,,,,,,,,,,,,R-22,480V - Three Phase,,,
Survey_Detail&Info_v1.1-Jefferson County Schools - For Andrew - Trane.xlsm,Dandridge Elementary School,WSHP,112/113,,1,Operational,ClimateMaster,TCV060AFC40CLTS,1925112563,2019,5,Ton,,,,,,,,,,,,,,,,,,,,,,,,R-410A,480V - Three Phase,,,
Survey_Detail&Info_v1.1-Jefferson County Schools - For Andrew - Trane.xlsm,Dandridge Elementary School,WSHP,110/111,,1,Operational,Friedrich,803060FUSFLTCOA,85EU 1685,1985,5,Ton,,,,,,,,,,,,,,,,,,,,,,,,R-22,480V - Three Phase,,,
Survey_Detail&Info_v1.1-Jefferson County Schools - For Andrew - Trane.xlsm,Dandridge Elementary School,WSHP,120,HORIZONTAL. R/S,1,Operational,FRIEDRICH,TCT 0048,GOT DATA FROM COMPRESSOR,1985,4,,,,,,,,,,,,,,,,,,,,,,,,,R-22,480V - Three Phase,,,
Survey_Detail&Info_v1.1-Jefferson County Schools - For Andrew - Trane.xlsm,Dandridge Elementary School,WSHP,106,,1,Operational,ClimateMaster,TCV036AFC30CLTS,T13248952,2015,3,Ton,,,,,,,,,,,,,,,,,,,,,,,,R-410A,480V - Three Phase,,,
Survey_Detail&Info_v1.1-Jefferson County Schools - For Andrew - Trane.xlsm,Dandridge Elementary School,WSHP,105/107,,1,Operational,Friedrich,803060FUSFLTCOA,85EU 1688,1985,5,Ton,,,,,,,,,,,,,,,,,,,,,,,,R-22,480V - Three Phase,,,
Survey_Detail&Info_v1.1-Jefferson County Schools - For Andrew - Trane.xlsm,Dandridge Elementary School,WSHP,103/104,,1,Operational,ClimateMaster,TCV060AFC40CLTS,193110970,2019,5,Ton,,,,,,,,,,,,,,,,,,,,,,,,R-410A,480V - Three Phase,,,
Survey_Detail&Info_v1.1-Jefferson County Schools - For Andrew - Trane.xlsm,Dandridge Elementary School,WSHP,100,,1,Operational,Friedrich,803060FUSFLTCOA,85EU 1467,1985,5,Ton,,,,,,,,,,,,,,,,,,,,,,,,R-22,480V - Three Phase,,,
Survey_Detail&Info_v1.1-Jefferson County Schools - For Andrew - Trane.xlsm,Dandridge Elementary School,WSHP,GYM HALL,,1,Operational,ClimateMaster,TCV060AFC30CLSS,U13221534,2016,5,Ton,,,,,,,,,,,,,,,,,,,,,,,,R-410A,480V - Three Phase,,,
Survey_Detail&Info_v1.1-Jefferson County Schools - For Andrew - Trane.xlsm,Dandridge Elementary School,Cooling Condensing Unit,school,,1,Operational,Trane,TTA060C400A0,,1995,5,Ton,,,,,,,,,,,,,,,,,,,,,,,,R-22,480V - Three Phase,20,,
Survey_Detail&Info_v1.1-Jefferson County Schools - For Andrew - Trane.xlsm,Dandridge Elementary School,Cooling Condensing Unit,school,,1,Operational,Trane,TTA060C400A0,,1995,5,Ton,,,,,,,,,,,,,,,,,,,,,,,,R-22,480V - Three Phase,20,,
Survey_Detail&Info_v1.1-Jefferson County Schools - For Andrew - Trane.xlsm,Dandridge Elementary School,Cooling Condensing Unit,school,,1,Operational,Trane,TTA060C400A0,,1995,5,Ton,,,,,,,,,,,,,,,,,,,,,,,,R-22,480V - Three Phase,20,,
Survey_Detail&Info_v1.1-Jefferson County Schools - For Andrew - Trane.xlsm,Dandridge Elementary School,Cooling Condensing Unit,school,,1,Operational,Trane,TTA060C400A0,,1995,5,Ton,,,,,,,,,,,,,,,,,,,,,,,,R-22,480V - Three Phase,20,,
Survey_Detail&Info_v1.1-Jefferson County Schools - For Andrew - Trane.xlsm,Dandridge Elementary School,Exhaust Fan,Roof SCHOOL,EF-1,1,, PENN,DXPB,,1995,,,,,,,,,,,,,,,,,,,,,,,,,,,120 V - Single Phase,,,
Survey_Detail&Info_v1.1-Jefferson County Schools - For Andrew - Trane.xlsm,Dandridge Elementary School,Exhaust Fan,Roof  SCHOOL,EF-1,1,,PENN,DX9B,,1995,,,,,,,,,,,,,,,,,,,,,,,,,,,120 V - Single Phase,,,
Survey_Detail&Info_v1.1-Jefferson County Schools - For Andrew - Trane.xlsm,Dandridge Elementary School,Exhaust Fan,Ceiling school,EF-2,1,,PENN,Z7L,,1995,,,,,,,,,,,,,,,,,,,,,,,,,,,120 V - Single Phase,,,
Survey_Detail&Info_v1.1-Jefferson County Schools - For Andrew - Trane.xlsm,Dandridge Elementary School,Exhaust Fan,Ceiling school,EF-2,1,,PENN,Z7L,,1995,,,,,,,,,,,,,,,,,,,,,,,,,,,120 V - Single Phase,,,
Survey_Detail&Info_v1.1-Jefferson County Schools - For Andrew - Trane.xlsm,Dandridge Elementary School,Unit Heater,school,EWH-1,1,,MARKEL,ACU8HB284803BH1,,1995,,,,,8,kW,,,,,,250,,CABINET HEATER,,,,,,,,,,,,,480V - Three Phase,,,
Survey_Detail&Info_v1.1-Jefferson County Schools - For Andrew - Trane.xlsm,Dandridge Elementary School,Unit Heater,school,EWH-1,1,,MARKEL,ACU8HB284803BH1,,1995,,,,,8,kW,,,,,,250,,CABINET HEATER,,,,,,,,,,,,,480V - Three Phase,,,
Survey_Detail&Info_v1.1-Jefferson County Schools - For Andrew - Trane.xlsm,Dandridge Elementary School,Unit Heater,school,EWH-1,1,,MARKEL,ACU8HB284803BH1,,1995,,,,,8,kW,,,,,,250,,CABINET HEATER,,,,,,,,,,,,,480V - Three Phase,,,
Survey_Detail&Info_v1.1-Jefferson County Schools - For Andrew - Trane.xlsm,Dandridge Elementary School,Unit Heater,school,EWH-1,1,,MARKEL,ACU8HB284803BH1,,1995,,,,,8,kW,,,,,,250,,CABINET HEATER,,,,,,,,,,,,,480V - Three Phase,,,
Survey_Detail&Info_v1.1-Jefferson County Schools - For Andrew - Trane.xlsm,Dandridge Elementary School,Unit Heater,school,EWH-1,1,,MARKEL,ACU8HB284803BH1,,1995,,,,,8,kW,,,,,,250,,CABINET HEATER,,,,,,,,,,,,,480V - Three Phase,,,
Survey_Detail&Info_v1.1-Jefferson County Schools - For Andrew - Trane.xlsm,Dandridge Elementary School,Unit Heater,school,EWH-1,1,,MARKEL,ACU8HB284803BH1,,1995,,,,,8,kW,,,,,,250,,CABINET HEATER,,,,,,,,,,,,,480V - Single Phase,,,
Survey_Detail&Info_v1.1-Jefferson County Schools - For Andrew - Trane.xlsm,Dandridge Elementary School,Unit Heater,,EWH-1,1,,MARKEL,ACU8HB284803BH1,,1995,,,,,8,kW,,,,,,250,,CABINET HEATER,,,,,,,,,,,,,480V - Three Phase,,,
Survey_Detail&Info_v1.1-Jefferson County Schools - For Andrew - Trane.xlsm,Dandridge Elementary School,Cooling Condensing Unit,Gym,,1,Operational,Trane,TTA12044DAA02AS0,22421814YA,2022,10,Ton,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Survey_Detail&Info_v1.1-Jefferson County Schools - For Andrew - Trane.xlsm,Dandridge Elementary School,Cooling Condensing Unit,Gym,,1,Operational,Trane,TTA12044DAA02AS0,22302209YA,2022,10,Ton,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Survey_Detail&Info_v1.1-Jefferson County Schools - For Andrew - Trane.xlsm,Dandridge Elementary School,WSHP,GYM HALL,,1,Operational,ClimateMaster,TCV060AFC30CLSS,U13781561,2016,5,Ton,,,,,,,,,,,,,,,,,,,,,,,,R-410A,,,,
Survey_Detail&Info_v1.1-Jefferson County Schools - For Andrew - Trane.xlsm,Mount Horeb Elementary schools,MAU,school,FAU-1,1,Operational,AAON,RN-013-3,,2012,13,Ton,,,125,,,,Electric,,3,3000,,,,,,,,,,,,,,R-410A,480V - Three Phase,36,,
Survey_Detail&Info_v1.1-Jefferson County Schools - For Andrew - Trane.xlsm,Mount Horeb Elementary schools,MAU,school,FAU-2,1,Operational,AAON,RN-020-3,,2012,20,Ton,,,190,,,,Electric,,5,4725,,,,,,,,,,,,,,R-410A,480V - Three Phase,55,,
Survey_Detail&Info_v1.1-Jefferson County Schools - For Andrew - Trane.xlsm,Mount Horeb Elementary schools,MAU,school,FAU-3,1,Operational,AAON,RN-009-3,201201-ANG019296,2012,9,Ton,,,80.8,,,,Electric,,2,2250,,,,,,,,,,,,,,R-410A,480V - Three Phase,24,,
Survey_Detail&Info_v1.1-Jefferson County Schools - For Andrew - Trane.xlsm,Mount Horeb Elementary schools,MAU,school,FAU-4,1,Operational,AAON,RN-015-3,,2012,15,Ton,,,159.5,,,,Electric,,3,3375,,,,,,,,,,,,,,R-410A,480V - Three Phase,40,,
Survey_Detail&Info_v1.1-Jefferson County Schools - For Andrew - Trane.xlsm,Mount Horeb Elementary schools,Heat Pump Condensing Unit,classroom,HP-1,1,Operational,Trane,4TWA3030A4000BA,10493H2W2F,2010,2.5,Ton,13,SEER,,,,,,,,,,,,,,,,,,,,,,R-410A,480V - Three Phase,5,,
Survey_Detail&Info_v1.1-Jefferson County Schools - For Andrew - Trane.xlsm,Mount Horeb Elementary schools,Air Handling Unit,classroom,AHU-1,1,Operational,Trane,TAM4A0A36S31SAA,11506T332V,2011,3,Ton,,,,,,,,,,,,,,,,,,,,,,,,R-410A,208V/230V - Single Phase,2.4,,
Survey_Detail&Info_v1.1-Jefferson County Schools - For Andrew - Trane.xlsm,Mount Horeb Elementary schools,Radiant Heater,school,,1,Operational,TPI,G3473TS 71SCH3TS,,2011,,,,,,,,,,,,,,,,,,,,,,,,,,R-410A,,,,
Survey_Detail&Info_v1.1-Jefferson County Schools - For Andrew - Trane.xlsm,Mount Horeb Elementary schools,Heat Pump Condensing Unit,classroom,HP-2,1,Operational,Trane,4TWA3030A4000BA,11251PX52F,2010,2.5,Ton,13,SEER,,,,,,,,,,,,,,,,,,,,,,R-410A,,,,
Survey_Detail&Info_v1.1-Jefferson County Schools - For Andrew - Trane.xlsm,Mount Horeb Elementary schools,Heat Pump Condensing Unit,classroom,HP-3,1,Operational,Trane,4TWA3030A4000BA,10493H1R2F,2010,2.5,Ton,13,SEER,,,,,,,,,,,,,,,,,,,,,,R-410A,,,,
Survey_Detail&Info_v1.1-Jefferson County Schools - For Andrew - Trane.xlsm,Mount Horeb Elementary schools,Heat Pump Condensing Unit,classroom,HP-4,1,Operational,Trane,4TWA3030A4000BA,10493HxF2F,2010,2.5,Ton,13,SEER,,,,,,,,,,,,,,,,,,,,,,R-410A,,,,
Survey_Detail&Info_v1.1-Jefferson County Schools - For Andrew - Trane.xlsm,Mount Horeb Elementary schools,Heat Pump Condensing Unit,classroom,HP-5,1,Operational,Trane,4TWA3030A4000BA,12063UNT2F,2012,2.5,Ton,13,SEER,,,,,,,,,,,,,,,,,,,,,,R-410A,,,,
Survey_Detail&Info_v1.1-Jefferson County Schools - For Andrew - Trane.xlsm,Mount Horeb Elementary schools,Heat Pump Condensing Unit,classroom,HP-6,1,Operational,Trane,4TWA3030A4000BA,10493H6G2F,2010,2.5,Ton,13,SEER,,,,,,,,,,,,,,,,,,,,,,R-410A,,,,
Survey_Detail&Info_v1.1-Jefferson County Schools - For Andrew - Trane.xlsm,Mount Horeb Elementary schools,Heat Pump Condensing Unit,classroom,HP-7,1,Operational,Trane,4TWA3030A4000BA,12073NB72F,2012,2.5,Ton,13,SEER,,,,,,,,,,,,,,,,,,,,,,R-410A,,,,
Survey_Detail&Info_v1.1-Jefferson County Schools - For Andrew - Trane.xlsm,Mount Horeb Elementary schools,Heat Pump Condensing Unit,classroom,HP-8,1,Operational,Trane,4TWA3030A4000BA,12073MN72F,2012,2.5,Ton,13,SEER,,,,,,,,,,,,,,,,,,,,,,R-410A,,,,
Survey_Detail&Info_v1.1-Jefferson County Schools - For Andrew - Trane.xlsm,Mount Horeb Elementary schools,Heat Pump Condensing Unit,classroom,HP-9,1,Operational,Trane,4TWA3030A4000BA,,2010,2.5,Ton,13,SEER,,,,,,,,,,,,,,,,,,,,,,R-410A,,,,
Survey_Detail&Info_v1.1-Jefferson County Schools - For Andrew - Trane.xlsm,Mount Horeb Elementary schools,Heat Pump Condensing Unit,classroom,HP-10,1,Operational,Trane,4TWA3030A4000BA,,2010,2.5,Ton,13,SEER,,,,,,,,,,,,,,,,,,,,,,R-410A,,,,
Survey_Detail&Info_v1.1-Jefferson County Schools - For Andrew - Trane.xlsm,Mount Horeb Elementary schools,Heat Pump Condensing Unit,classroom,HP-11,1,Operational,Trane,4TWA3030A4000BA,,2010,2.5,Ton,13,SEER,,,,,,,,,,,,,,,,,,,,,,R-410A,,,,
Survey_Detail&Info_v1.1-Jefferson County Schools - For Andrew - Trane.xlsm,Mount Horeb Elementary schools,Heat Pump Condensing Unit,classroom,HP-12,1,Operational,Trane,4TWA3030A4000BA,,2010,2.5,Ton,13,SEER,,,,,,,,,,,,,,,,,,,,,,R-410A,,,,
Survey_Detail&Info_v1.1-Jefferson County Schools - For Andrew - Trane.xlsm,Mount Horeb Elementary schools,Heat Pump Condensing Unit,classroom,HP-13,1,Operational,Trane,4TWA3030A4000BA,,2010,2.5,Ton,13,SEER,,,,,,,,,,,,,,,,,,,,,,R-410A,,,,
Survey_Detail&Info_v1.1-Jefferson County Schools - For Andrew - Trane.xlsm,Mount Horeb Elementary schools,Heat Pump Condensing Unit,classroom,HP-14,1,Operational,Trane,4TWA3030A4000BA,,2010,2.5,Ton,13,SEER,,,,,,,,,,,,,,,,,,,,,,R-410A,,,,
Survey_Detail&Info_v1.1-Jefferson County Schools - For Andrew - Trane.xlsm,Mount Horeb Elementary schools,Heat Pump Condensing Unit,classroom,HP-15,1,Operational,Trane,4TWA3030A4000BA,,2010,2.5,Ton,13,SEER,,,,,,,,,,,,,,,,,,,,,,R-410A,,,,
Survey_Detail&Info_v1.1-Jefferson County Schools - For Andrew - Trane.xlsm,Mount Horeb Elementary schools,Heat Pump Condensing Unit,classroom,HP-16,1,Operational,Trane,4TWA3030A4000BA,,2010,2.5,Ton,13,SEER,,,,,,,,,,,,,,,,,,,,,,R-410A,,,,
Survey_Detail&Info_v1.1-Jefferson County Schools - For Andrew - Trane.xlsm,Mount Horeb Elementary schools,Heat Pump Condensing Unit,classroom,HP-17,1,Operational,Trane,4TWA3048A4000BA,,2010,4,Ton,13,SEER,,,,,,,,,,,,,,,,,,,,,,R-410A,,,,
Survey_Detail&Info_v1.1-Jefferson County Schools - For Andrew - Trane.xlsm,Mount Horeb Elementary schools,Heat Pump Condensing Unit,classroom,HP-18,1,Operational,Trane,4TWA3036A4000BA,,2010,3,Ton,13,SEER,,,,,,,,,,,,,,,,,,,,,,R-410A,,,,
Survey_Detail&Info_v1.1-Jefferson County Schools - For Andrew - Trane.xlsm,Mount Horeb Elementary schools,Heat Pump Condensing Unit,classroom,HP-19,1,Operational,Trane,4TWA3048A4000BA,,2010,4,Ton,13,SEER,,,,,,,,,,,,,,,,,,,,,,R-410A,,,,
Survey_Detail&Info_v1.1-Jefferson County Schools - For Andrew - Trane.xlsm,Mount Horeb Elementary schools,Heat Pump Condensing Unit,classroom,HP-20,1,Operational,Trane,4TWA3018A4000BA,,2010,1.5,Ton,13,SEER,,,,,,,,,,,,,,,,,,,,,,R-410A,,,,
