Customer Key,Original Name,Master Customer Name,Segment,Source
CN950295SERV_GP,Midwest Eye Institute,MIDWEST EYE INSTITUTE,Other,SERV_GP
MIDWEST FINISHIMECH_GP,"Midwest Finishing Systems, Inc.",MIDWEST FINISHING SYSTEMS,Industrial,MECH_GP
MIDWEST MOLDMECH_GP,Midwest Mold & Texture Corp,MIDWEST MOLD AND TEXTURE,Other,MECH_GP
CN992013SERV_GP,Midwest Properties,MIDWEST PROPERTIES,Office,SERV_GP
MIDWEST PROPMECH_GP,Midwest Properties,MIDWEST PROPERTIES,Office,MECH_GP
CN992270SERV_GP,The Midwest Sea Salt Company,MIDWEST SEA SALT,Other,SERV_GP
TN992028SERV_GP,Mig Partners C/O Avison Young,MIG PARTNERS,Office,SERV_GP
MIKE ALBERTMECH_GP,Mike Albert,MIKE ALBERT,Other,MECH_GP
CN992034SERV_GP,Milacron,MILACRON,Other,SERV_GP
MILACRONMECH_GP,Milacron Plastics Technology Group,MILACRON PLASTICS TECHNOLOGY GROUP,Other,MECH_GP
IN200023SERV_GP,Milestone Contractors,MILESTONE CONTRACTORS,Other,SERV_GP
CN992323SERV_GP,Miljavac Electric Corporation,MILJAVAC ELECTRIC,Other,SERV_GP
LV990434SERV_GP,Mill Creek Baptist Church,MILL CREEK BAPTIST CHURCH,Religious,SERV_GP
TN992100SERV_GP,Millan Enterprises Llc,MILLAN ENTERPRISES,Other,SERV_GP
NV00122SERV_GP,Millan Enterprises - Billing,MILLAN ENTERPRISES BILLING,Other,SERV_GP
DY991163SERV_GP,Millat Industries,MILLAT INDUSTRIES,Other,SERV_GP
MILLER-VALENTINMECH_GP,Miller Valentine Group,MILLER VALENTINE GROUP,Other,MECH_GP
DY991012SERV_GP,Miller'S Textile Services,MILLERS TEXTILE SERVICES,Other,SERV_GP
MILLER TEXTILEMECH_GP,Miller'S Textile Services,MILLERS TEXTILE SERVICES,Other,MECH_GP
TN991990SERV_GP,Ministry Brands,MINISTRY BRANDS,Religious,SERV_GP
MITSUBISHIMECH_GP,Mitsubishi Electric Us Cooling & Heating,MITSUBISHI ELECTRIC US COOLING AND HEATING,Other,MECH_GP
LX990474SERV_GP,"Mitsui Kinzoku Catalysts America, Inc",MITSUI KINZOKU CATALYSTS AMERICA,Other,SERV_GP
WV990139SERV_GP,Mj Harris Construction Services Llc,MJ HARRIS CONSTRUCTION SERVICES,Industrial,SERV_GP
ML BARNARDMECH_GP,Ml Barnard Inc.,ML BARNARD,Other,MECH_GP
DY991014SERV_GP,Mobejoe Holdings Llc,MOBEJOE HOLDINGS,Other,SERV_GP
IN990387SERV_GP,"Modernfold, Inc",MODERNFOLD,Other,SERV_GP
NV00137SERV_GP,Moeller Precision Tool,MOELLER PRECISION TOOL,Industrial,SERV_GP
TN992231SERV_GP,Momentum Inc,MOMENTUM,Other,SERV_GP
LV990521SERV_GP,Monaire Inc,MONAIRE,Other,SERV_GP
IN990386SERV_GP,Mondelez Global Llc,MONDELEZ GLOBAL,Other,SERV_GP
CN992143SERV_GP,Monoprice,MONOPRICE,Other,SERV_GP
TN992111SERV_GP,Monroe County Justice Center,MONROE COUNTY JUSTICE CENTER,Municipal,SERV_GP
MONSTER GOLFMECH_GP,Monster Golf,MONSTER GOLF,Other,MECH_GP
CN940169SERV_GP,Montgomery Animal Hospital,MONTGOMERY ANIMAL HOSPITAL,Medical,SERV_GP
CN991537SERV_GP,Montgomery Community Baptist Church Montgomery Road,MONTGOMERY COMMUNITY BAPTIST CHURCH MONTGOMERY ROAD,Religious,SERV_GP
MONTGOMERY COMMMECH_GP,Montgomery Community Church,MONTGOMERY COMMUNITY CHURCH,Religious,MECH_GP
MONT EDUCATIONMECH_GP,Montgomery County Education Center,MONTGOMERY COUNTY EDUCATION CENTER,Municipal,MECH_GP
WV980032SERV_GP,Montgomery General Hospital,MONTGOMERY GENERAL HOSPITAL,Medical,SERV_GP
TN991790SERV_GP,Moonshine Mountain Cookie Company,MOONSHINE MOUNTAIN COOKIE,Other,SERV_GP
LX990447SERV_GP,More Than A Bakery,MORE THAN A BAKERY,Other,SERV_GP
LX990494SERV_GP,Morehead Utility Plant Board Water Treament Plant,MOREHEAD UTILITY PLANT BOARD WATER TREAMENT PLANT,Industrial,SERV_GP
IN990147SERV_GP,Morgan County Administration Bulding,MORGAN COUNTY IN,Municipal,SERV_GP
MORGAN COUNTYMECH_GP,Morgan County Board Of Commissioners,MORGAN COUNTY IN,Municipal,MECH_GP
LV200014SERV_GP,Morgan Foods Inc.,MORGAN FOODS,Other,SERV_GP
IN030015SERV_GP,Morning Pointe,MORNING POINTE,Other,SERV_GP
NV00005SERV_GP,Morning Pointe - Franklin,MORNING POINTE FRANKLIN,Other,SERV_GP
NV00077SERV_GP,Morning Pointe - Lantern,MORNING POINTE LANTERN,Other,SERV_GP
TN991655SERV_GP,Morning Pointe Of Brentwood,MORNING POINTE OF BRENTWOOD,Other,SERV_GP
TN991659SERV_GP,Morning Pointe Of Clinton,MORNING POINTE OF CLINTON,Other,SERV_GP
TN991656SERV_GP,Morning Pointe Of Columbia,MORNING POINTE OF COLUMBIA,Other,SERV_GP
TN991660SERV_GP,Morning Pointe Of Greenville,MORNING POINTE OF GREENVILLE,Other,SERV_GP
TN992144SERV_GP,Morning Pointe Of Hardin Valley,MORNING POINTE OF HARDIN VALLEY,Other,SERV_GP
TN991966SERV_GP,Morning Pointe Of Knoxville,MORNING POINTE OF KNOXVILLE,Other,SERV_GP
TN991657SERV_GP,Morning Pointe Of Lenoir City,MORNING POINTE OF LENOIR CITY,Other,SERV_GP
TN991661SERV_GP,Morning Pointe Of Lenoir City - The Lantern,MORNING POINTE OF LENOIR CITY THE LANTERN,Other,SERV_GP
TN991658SERV_GP,Morning Pointe Of Powell,MORNING POINTE OF POWELL,Other,SERV_GP
TN991654SERV_GP,Morning Pointe Of Tullahoma,MORNING POINTE OF TULLAHOMA,Other,SERV_GP
TN992036SERV_GP,Morning Pt Knoxville The Lantern,MORNING PT KNOXVILLE THE LANTERN,Other,SERV_GP
TN991974SERV_GP,Morristown Utility Systems,MORRISTOWN UTILITY SYSTEMS,Industrial,SERV_GP
LV990151SERV_GP,Mortgage Network,MORTGAGE NETWORK,Other,SERV_GP
CN940344SERV_GP,"Motch, Marjorie",MOTCH MARJORIE,Other,SERV_GP
MOTIONINDUSTRIEMECH_GP,Motion Industries,MOTION INDUSTRIES,Other,MECH_GP
MT VERNONMECH_GP,Mount Vernon Developmental Center,MOUNT VERNON DEVELOPMENTAL CENTER,Other,MECH_GP
WV990291SERV_GP,Mountain Linen Service,MOUNTAIN LINEN SERVICE,Other,SERV_GP
WV990283SERV_GP,Mountain Valley Pipeline,MOUNTAIN VALLEY PIPELINE,Other,SERV_GP
WV990302SERV_GP,Mountaineer Challenge Academy South,MOUNTAINEER CHALLENGE ACADEMY SOUTH,Private Schools,SERV_GP
LX990460SERV_GP,Mq Building Llc,MQ BUILDING,Other,SERV_GP
CN992136SERV_GP,Mra Advertising/Production Support Services,MRA ADVERTISINGPRODUCTION SUPPORT SERVICES,Industrial,SERV_GP
TN991403SERV_GP,Ms  Mcclellan & Co,MS MCCLELLAN AND,Other,SERV_GP
IN990004SERV_GP,Msd Of Decatur Township,MSD OF DECATUR TOWNSHIP,Municipal,SERV_GP
MSD OF CINNMECH_GP,Msd Of Greater Cincinnati,MSD OF GREATER CINCINNATI,Other,MECH_GP
DY991093SERV_GP,"Msi Express, Inc.",MSI EXPRESS,Other,SERV_GP
TN991999SERV_GP,Msp Wellness Llc - Billing,MSP WELLNESS BILLING,Other,SERV_GP
NV00157SERV_GP,Mt&L,MT AND L,Other,SERV_GP
NV15013SERV_GP,Mt Holdings C/O Nai Nashville Stanton Group,MT HOLDINGS,Office,SERV_GP
LV990055SERV_GP,Mt Lebanon Missionary Baptist Church,MT LEBANON MISSIONARY BAPTIST CHURCH,Religious,SERV_GP
DY991145SERV_GP,Mtm Molded Products,MTM MOLDED PRODUCTS,Other,SERV_GP
MUBEA INCMECH_GP,Mubea Inc.,MUBEA,Other,MECH_GP
TN991394SERV_GP,Mueller Company,MUELLER,Other,SERV_GP
LV990015SERV_GP,Multicolor Corporation,MULTICOLOR,Other,SERV_GP
TN991991SERV_GP,Mundet Inc Tennessee,MUNDET TENNESSEE,Other,SERV_GP
LV990124SERV_GP,Murakami Usa,MURAKAMI USA,Other,SERV_GP
DY991166SERV_GP,Murphy Company,MURPHY,Other,SERV_GP
MURPHY - RESIDEMECH_GP,Murphy - Residence,MURPHY RESIDENCE,Other,MECH_GP
CN970087SERV_GP,Murphy Tractor & Equipment Co.,MURPHY TRACTOR AND EQUIPMENT,Other,SERV_GP
IN990303SERV_GP,Mwi Animal Health,MWI ANIMAL HEALTH,Medical,SERV_GP
CN991905SERV_GP,"Myriad Genetics, Inc.",MYRIAD GENETICS,Other,SERV_GP
LX990438SERV_GP,N Salon,N SALON,Other,SERV_GP
TN991881SERV_GP,Nails Desire,NAILS DESIRE,Other,SERV_GP
NV00172SERV_GP,Nasco,NASCO,Other,SERV_GP
NV00102SERV_GP,Nashville General Hospital,NASHVILLE GENERAL HOSPITAL,Medical,SERV_GP
NV15007SERV_GP,Nashville Office 1 Llc C/O Foundry Commercial,NASHVILLE OFFICE 1,Office,SERV_GP
NV15100SERV_GP,Nashville Opera Association,NASHVILLE OPERA ASSOCIATION,Other,SERV_GP
NV15102SERV_GP,Nashville Sheet Metal,NASHVILLE SHEET METAL,Industrial,SERV_GP
NATIONAL BEDDINMECH_GP,"National Bedding, Llc.",NATIONAL BEDDING,Other,MECH_GP
NAT CITY BNKMECH_GP,National City Bank,NATIONAL CITY BANK,Office,MECH_GP
NATIONAL CITYMECH_GP,National City Equipment Finance,NATIONAL CITY EQUIPMENT FINANCE,Other,MECH_GP
NV00145SERV_GP,National Indoor Rv Center,NATIONAL INDOOR RV CENTER,Other,SERV_GP
CN992340SERV_GP,Nativity Church And School,NATIVITY CHURCH AND SCHOOL,Private Schools,SERV_GP
CN992252SERV_GP,Ndh Reit Op Lp,NDH REIT OP LP,Other,SERV_GP
NEHEMIAHMECH_GP,Nehemiah,NEHEMIAH,Other,MECH_GP
CN992199SERV_GP,Nehemiah Manufacturing Company,NEHEMIAH MANUFACTURING,Industrial,SERV_GP
NELCORECONSTRMECH_GP,Nelcore Construction,NELCORE CONSTRUCTION,Industrial,MECH_GP
LX990417SERV_GP,Neogen,NEOGEN,Other,SERV_GP
CN992349SERV_GP,Neptune Eye Company,NEPTUNE EYE,Other,SERV_GP
LX990105SERV_GP,Nestle Usa,NESTLE USA,Other,SERV_GP
IN990336SERV_GP,Netfor,NETFOR,Other,SERV_GP
IN990496SERV_GP,New Hope Of Indiana,NEW HOPE OF INDIANA,Other,SERV_GP
CN991964SERV_GP,New Riff Distilling,NEW RIFF DISTILLING,Other,SERV_GP
NEW RIFFMECH_GP,New Riff Distilling,NEW RIFF DISTILLING,Other,MECH_GP
NV00130SERV_GP,New Vision Baptist Church,NEW VISION BAPTIST CHURCH,Religious,SERV_GP
CN992255SERV_GP,Newly Weds Foods,NEWLY WEDS FOODS,Other,SERV_GP
TN991301SERV_GP,Newly Weds Foods,NEWLY WEDS FOODS,Other,SERV_GP
CN991792SERV_GP,"Newly Weds Foods, Inc",NEWLY WEDS FOODS,Other,SERV_GP
NEW PAGEMECH_GP,Newpage Corporation,NEWPAGE,Other,MECH_GP
CN991777SERV_GP,Newport Housing Authority,NEWPORT HOUSING AUTHORITY,Municipal,SERV_GP
CN992230SERV_GP,Next Generation Childcare,NEXT GENERATION CHILDCARE,Other,SERV_GP
CN990960SERV_GP,Neyer Management,NEYER MANAGEMENT,Other,SERV_GP
NEYER MANAGEMENMECH_GP,Neyer Management,NEYER MANAGEMENT,Other,MECH_GP
NEYERMECH_GP,Neyer Properties,NEYER PROPERTIES,Office,MECH_GP
NIAGARABOTTLINGMECH_GP,Niagara Bottling,NIAGARA BOTTLING,Other,MECH_GP
NICKLES BAKERYMECH_GP,Nickles Bakery,NICKLES BAKERY,Other,MECH_GP
LX990288SERV_GP,"Nitto, Inc.",NITTO,Other,SERV_GP
CN992283SERV_GP,Nlign Analytics Etegent,NLIGN ANALYTICS ETEGENT,Other,SERV_GP
CN991887SERV_GP,Nnodum Pharmaceuticals,NNODUM PHARMACEUTICALS,Other,SERV_GP
NORTHPOINT IIIMECH_GP,Norhtpoint Development,NORHTPOINT DEVELOPMENT,Other,MECH_GP
NORTHPOINTMECH_GP,Northpoint Development,NORHTPOINT DEVELOPMENT,Other,MECH_GP
CN991259SERV_GP,Noritake Usa Inc,NORITAKE USA,Other,SERV_GP
NAPCINCINNATIMECH_GP,North American Properties - Cincinnati,NORTH AMERICAN PROPERTIES CINCINNATI,Office,MECH_GP
N AMERICAN STNMECH_GP,North American Stainless,NORTH AMERICAN STAINLESS,Other,MECH_GP
CN992296SERV_GP,North College Hill City Schools,NORTH COLLEGE HILL CITY SCHOOLS,College/University,SERV_GP
IN990400SERV_GP,North Madison Public Library,NORTH MADISON PUBLIC LIBRARY,Municipal,SERV_GP
N KY ASSOC REALMECH_GP,Northern Kentucky Association Of Realtors,NORTHERN KENTUCKY ASSOCIATION OF REALTORS,Other,MECH_GP
LX990407SERV_GP,Northern Kentucky Eyecare,NORTHERN KENTUCKY EYECARE,Other,SERV_GP
NORTHERN KY ELEMECH_GP,Northern Ky Electric Service,NORTHERN KY ELECTRIC SERVICE,Other,MECH_GP
CN992248SERV_GP,Northern Ky Health Department,NORTHERN KY HEALTH DEPARTMENT,Medical,SERV_GP
NKY ORTHOMECH_GP,Northern Ky Orthopaedics,NORTHERN KY ORTHOPAEDICS,Other,MECH_GP
DY991072SERV_GP,Northrop Grumman,NORTHROP GRUMMAN,Other,SERV_GP
CN990887SERV_GP,Northrop/Grumman/Xetron,NORTHROPGRUMMANXETRON,Other,SERV_GP
IN990439SERV_GP,Northside Baptist Church,NORTHSIDE BAPTIST CHURCH,Religious,SERV_GP
LV990403SERV_GP,Norton Clark Memorial Health,NORTON CLARK MEMORIAL HEALTH,Medical,SERV_GP
LV990384SERV_GP,Norton Scott Hospital,NORTON SCOTT HOSPITAL,Medical,SERV_GP
NOTRE DAMEMECH_GP,Notre Dame Academy,NOTRE DAME ACADEMY,Private Schools,MECH_GP
TN991847SERV_GP,Novo Health Services,NOVO HEALTH SERVICES,Medical,SERV_GP
DY991140SERV_GP,Np Dayon Building Viii Llc,NP DAYON BUILDING VIII,Other,SERV_GP
DY991156SERV_GP,Np Dwba Llc,NP DWBA,Other,SERV_GP
CN992301SERV_GP,Np Ftc Lll,NP FTC LLL,Other,SERV_GP
CN990119SERV_GP,Nsg Building Management,NSG BUILDING MANAGEMENT,Other,SERV_GP
IN990383SERV_GP,Nspire Church,NSPIRE CHURCH,Religious,SERV_GP
CN992309SERV_GP,Nth Cycle Holdings Llc,NTH CYCLE HOLDINGS,Other,SERV_GP
TN991409SERV_GP,Nuco2 Inc,NUCO2,Other,SERV_GP
LV990513SERV_GP,Nucor Steel Gallatin,NUCOR STEEL GALLATIN,Industrial,SERV_GP
NURSING CARE MMECH_GP,Nursing Care Mgnt Of America,NURSING CARE MGNT OF AMERICA,Medical,MECH_GP
TN992151SERV_GP,"O&M Holdings, Llc C/O Ims Inc",O AND M HOLDINGS,Other,SERV_GP
NV15039SERV_GP,Oak Grove Gaming,OAK GROVE GAMING,Other,SERV_GP
NV00173SERV_GP,Oak Hill School,OAK HILL SCHOOL,Other,SERV_GP
TN992167SERV_GP,Oak Ridge Locksmith,OAK RIDGE LOCKSMITH,Other,SERV_GP
TN991867SERV_GP,Oak Ridge National Laboratory,OAK RIDGE NATIONAL LABORATORY,Medical,SERV_GP
CN992232SERV_GP,The Oaks Church,OAKS CHURCH,Religious,SERV_GP
OBARAMECH_GP,Obara,OBARA,Other,MECH_GP
DY990992SERV_GP,Odw Logistics,ODW LOGISTICS,Industrial,SERV_GP
CN990979SERV_GP,Office Furniture Source,OFFICE FURNITURE SOURCE,Other,SERV_GP
CN991076SERV_GP,O'Gara Hess & Eisenhargt Armoring Co Llc,OGARA HESS AND EISENHARGT ARMORING,Other,SERV_GP
CN991606SERV_GP,Ohio Valley Chapter Abc,OHIO VALLEY CHAPTER ABC,Other,SERV_GP
OHIO VALLEY ABCMECH_GP,Ohio Valley Chapter Abc,OHIO VALLEY CHAPTER ABC,Other,MECH_GP
CN992287SERV_GP,Ohio Valley Educational Cooperative,OHIO VALLEY EDUCATIONAL COOPERATIVE,Other,SERV_GP
OHIO VALLEYMECH_GP,"Ohio Valley Electrical Services,Llc",OHIO VALLEY ELECTRICAL SERVICES,Other,MECH_GP
CN992215SERV_GP,Oia Global,OIA GLOBAL,Other,SERV_GP
OLD TIME POTTERMECH_GP,"Old Time Pottery, Inc.",OLD TIME POTTERY,Other,MECH_GP
NV00093SERV_GP,Old Time Pottery - Billing,OLD TIME POTTERY BILLING,Other,SERV_GP
LX990012SERV_GP,Olive Garden,OLIVE GARDEN,Other,SERV_GP
LX990403SERV_GP,Olive Garden,OLIVE GARDEN,Other,SERV_GP
LX990406SERV_GP,Olive Garden,OLIVE GARDEN,Other,SERV_GP
CN991802SERV_GP,Oliver - Tolas Healthcare Packaging,OLIVERTOLAS HEALTHCARE PACKAGING,Medical,SERV_GP
OLIVER-TOLASMECH_GP,Oliver-Tolas Healthcare Packaging,OLIVERTOLAS HEALTHCARE PACKAGING,Medical,MECH_GP
DY991006SERV_GP,Ollies Bargain Outlet Inc,OLLIES BARGAIN OUTLET,Other,SERV_GP
NV00091SERV_GP,"Olymbec Usa, Llc",OLYMBEC USA,Other,SERV_GP
CN992151SERV_GP,Omnia360 Facility Solutions Llc,OMNIA360 FACILITY SOLUTIONS,Other,SERV_GP
CN991937SERV_GP,On Display Ltd,ON DISPLAY,Other,SERV_GP
ON DISPLAYMECH_GP,On Display Ltd,ON DISPLAY,Other,MECH_GP
NV00155SERV_GP,Onec1Ty,ONEC1TY,Other,SERV_GP
CN991444SERV_GP,Oneil & Associates,ONEIL AND ASSOCIATES,Office,SERV_GP
LX990476SERV_GP,On-It Construction,ONIT CONSTRUCTION,Industrial,SERV_GP
OPTIMIRA ENERGYMECH_GP,"Optimira Energy, Inc.",OPTIMIRA ENERGY,Industrial,MECH_GP
OPUS DESIGNMECH_GP,"Opus Design Build, Llc",OPUS DESIGN BUILD,Other,MECH_GP
IN990358SERV_GP,Orange Theory Fitness Ironworks,ORANGETHEORY FITNESS,Other,SERV_GP
IN990422SERV_GP,Orange Theory Fitness West Lafayette,ORANGETHEORY FITNESS,Other,SERV_GP
IN990371SERV_GP,Orange Theory West Carmel- Zionsville,ORANGETHEORY FITNESS,Other,SERV_GP
IN990333SERV_GP,Orangetheory Fitness,ORANGETHEORY FITNESS,Other,SERV_GP
IN990370SERV_GP,Orangetheory Fitness Broad Ripple,ORANGETHEORY FITNESS,Other,SERV_GP
IN990351SERV_GP,Orangetheory Fitness Fishers Geist,ORANGETHEORY FITNESS,Other,SERV_GP
IN990369SERV_GP,Orangetheory Fitness Nickle Plate,ORANGETHEORY FITNESS,Other,SERV_GP
IN990468SERV_GP,Orangetheory Fitness Noblesville,ORANGETHEORY FITNESS,Other,SERV_GP
TN92042SERV_GP,Ornl Federal Credit Union,ORNL FEDERAL CREDIT UNION,Other,SERV_GP
OROURKEMECH_GP,O'Rourke Wrecking Company,OROURKE WRECKING,Other,MECH_GP
CN950462SERV_GP,Orsanco,ORSANCO,Other,SERV_GP
DY990549SERV_GP,Orthopedic Sports Medicine,ORTHOPEDIC SPORTS MEDICINE,Other,SERV_GP
LV990372SERV_GP,Osborn Enterprises,OSBORN ENTERPRISES,Other,SERV_GP
KCOSMECH_GP,"Oswald Company, Inc",OSWALD,Other,MECH_GP
OSWALDMECH_GP,Oswald Construction Co,OSWALD CONSTRUCTION,Industrial,MECH_GP
CN992222SERV_GP,Otc Industrial Technologies C/O Otc,OTC INDUSTRIAL TECHNOLOGIES,Industrial,SERV_GP
TN991799SERV_GP,Otics Usa,OTICS USA,Other,SERV_GP
CN991544SERV_GP,Otterbein Homes,OTTERBEIN HOMES,Other,SERV_GP
DY991043SERV_GP,Our Lady Of Lourdes Catholic Church,OUR LADY OF LOURDES CATHOLIC CHURCH,Religious,SERV_GP
LV990385SERV_GP,Our Lady Of Providence High School,OUR LADY OF PROVIDENCE HIGH SCHOOL,Private Schools,SERV_GP
CN991336SERV_GP,Our Lady Of Sorrows Church,OUR LADY OF SORROWS CHURCH,Religious,SERV_GP
NV00154SERV_GP,Our Savior Lutheran Church,OUR SAVIOR LUTHERAN CHURCH,Religious,SERV_GP
NV15017SERV_GP,Outpost Armory,OUTPOST ARMORY,Other,SERV_GP
CN992327SERV_GP,Over The Rhine Community Housing,OVER THE RHINE COMMUNITY HOUSING,Other,SERV_GP
CN990139SERV_GP,Overberg Construction,OVERBERG CONSTRUCTION,Industrial,SERV_GP
OVERBERG CONSTMECH_GP,Overberg Construction,OVERBERG CONSTRUCTION,Industrial,MECH_GP
CN991233SERV_GP,Overhead Door Company Of Greater Cincinnati,OVERHEAD DOOR OF GREATER CINCINNATI,Other,SERV_GP
OWEN CTYMECH_GP,Owen County,OWEN COUNTY,Municipal,MECH_GP
LX990362SERV_GP,Owen County Fiscal Court,OWEN COUNTY FISCAL COURT,Municipal,SERV_GP
PAK CONSTMECH_GP,"P. A. K. Construction, Inc.",P A K CONSTRUCTION,Industrial,MECH_GP
PACIFIC MANMECH_GP,Pacific Manufacturing,PACIFIC MANUFACTURING,Industrial,MECH_GP
CN992139SERV_GP,Pacific Manufacturing Ohio,PACIFIC MANUFACTURING OHIO,Industrial,SERV_GP
PMOMECH_GP,Pacific Manufacturing Ohio,PACIFIC MANUFACTURING OHIO,Industrial,MECH_GP
LX990170SERV_GP,The Pain Treatment Center,PAIN TREATMENT CENTER,Other,SERV_GP
IN990450SERV_GP,Palm Ridge Capital Group Llc,PALM RIDGE CAPITAL GROUP,Other,SERV_GP
PALMERCONSERVATMECH_GP,Palmer Conservation Consulting,PALMER CONSERVATION CONSULTING,Office,MECH_GP
LX990391SERV_GP,Pam Sprague/Dave Collins,PAM SPRAGUEDAVE COLLINS,Other,SERV_GP
LX990380SERV_GP,Pandora Jewllery Company,PANDORA JEWLLERY,Other,SERV_GP
CN992251SERV_GP,Pandora S9,PANDORA S9,Other,SERV_GP
PANORAMAMECH_GP,Panorama,PANORAMA,Other,MECH_GP
IN990355SERV_GP,Paradigm Health,PARADIGM HEALTH,Medical,SERV_GP
LX990226SERV_GP,Paris Bourbon County Ymca,PARIS BOURBON COUNTY YMCA,Other,SERV_GP
PARISINDEPENDENMECH_GP,Paris Independent Schools,PARIS INDEPENDENT SCHOOLS,Public Schools,MECH_GP
TF990001SERV_GP,Paris Independent Schools,PARIS INDEPENDENT SCHOOLS,Public Schools,SERV_GP
PARK PLACE AT LMECH_GP,Park Place At Lytle,PARK PLACE AT LYTLE,Other,MECH_GP
CN991139SERV_GP,Parkside Christian Church,PARKSIDE CHRISTIAN CHURCH,Religious,SERV_GP
IN990447SERV_GP,Parkstone Indianapolis,PARKSTONE INDIANAPOLIS,Other,SERV_GP
IN990404SERV_GP,Passageways Inc Dba Onboard,PASSAGEWAYS DBA ONBOARD,Other,SERV_GP
TN992183SERV_GP,Pastelitos Cuban Bakery,PASTELITOS CUBAN BAKERY,Other,SERV_GP
LX990017SERV_GP,Pathology&Cytology Lab.,PATHOLOGY AND CYTOLOGY LAB,Medical,SERV_GP
TN991721SERV_GP,Patrick Shaad,PATRICK SHAAD,Other,SERV_GP
CN992160SERV_GP,Patriot Armor,PATRIOT ARMOR,Other,SERV_GP
IN990315SERV_GP,Patti Engineering,PATTI ENGINEERING,Industrial,SERV_GP
PAUL HEMMERMECH_GP,"Paul Hemmer Construction, Co.",PAUL HEMMER CONSTRUCTION,Industrial,MECH_GP
LX990457SERV_GP,Pauly Construction Co,PAULY CONSTRUCTION,Industrial,SERV_GP
CN991389SERV_GP,"Paw Pet Adventures Worldwide, Inc.",PAW PET ADVENTURES WORLDWIDE,Other,SERV_GP
LX990329SERV_GP,Pax Christi Catholic Church,PAX CHRISTI CATHOLIC CHURCH,Religious,SERV_GP
PCLMECH_GP,"Pcl Construction Services, Inc.",PCL CONSTRUCTION SERVICES,Industrial,MECH_GP
PCL CONSTMECH_GP,"Pcl Construction Services, Inc.",PCL CONSTRUCTION SERVICES,Industrial,MECH_GP
PCSMECH_GP,Pcs Purified Phosphates,PCS PURIFIED PHOSPHATES,Other,MECH_GP
LV990330SERV_GP,Pd Pharmatech,PD PHARMATECH,Other,SERV_GP
NV00048SERV_GP,Peace Communications Llc,PEACE COMMUNICATIONS,Other,SERV_GP
IN990441SERV_GP,Peacock Northgate Llc,PEACOCK NORTHGATE,Other,SERV_GP
IN990459SERV_GP,Pearson Vue Indy,PEARSON VUE INDY,Other,SERV_GP
LX990344SERV_GP,Pearson Vue Lex,PEARSON VUE LEX,Other,SERV_GP
CN990723SERV_GP,Peaslee Neighborhood Center,PEASLEE NEIGHBORHOOD CENTER,Other,SERV_GP
PEASLEEMECH_GP,Peaslee Neighborhood Center,PEASLEE NEIGHBORHOOD CENTER,Other,MECH_GP
IN990501SERV_GP,Pebble Brook Golf Club,PEBBLE BROOK GOLF CLUB,Other,SERV_GP
IN990152SERV_GP,Pendleton Community Public Library,PENDLETON COMMUNITY PUBLIC LIBRARY,Municipal,SERV_GP
PENSKE TRUCKMECH_GP,Penske Truck Leasing,PENSKE TRUCK LEASING,Other,MECH_GP
PENSKE TRUCK KYMECH_GP,Penske Truck Leasing,PENSKE TRUCK LEASING,Other,MECH_GP
LV990356SERV_GP,"Pentagon Group, Llc",PENTAGON GROUP,Other,SERV_GP
CN992224SERV_GP,People Working Cooperatively,PEOPLE WORKING COOPERATIVELY,Other,SERV_GP
TN992142SERV_GP,Pepos Burrito Bar 2 Inc,PEPOS BURRITO BAR 2,Other,SERV_GP
PEPPER CONSTMECH_GP,Pepper Construction Company,PEPPER CONSTRUCTION,Industrial,MECH_GP
PEPSIMECH_GP,Pepsiamericas Company,PEPSIAMERICAS,Other,MECH_GP
IN990282SERV_GP,Pepsico,PEPSICO,Other,SERV_GP
DY990999SERV_GP,Pepsico Nass Accounts Payables,PEPSICO NASS ACCOUNTS PAYABLES,Other,SERV_GP
PERFMECH_GP,Perfection Group,PERFECTION GROUP,Other,MECH_GP
PG1000SERV_GP,Perfection Group,PERFECTION GROUP,Other,SERV_GP
PM1000SERV_GP,Perfection Mechanical,PERFECTION MECHANICAL,Other,SERV_GP
CN990500SERV_GP,Perfection Printing,PERFECTION PRINTING,Other,SERV_GP
PERFSMECH_GP,"Perfection Service, Cincinnati",PERFECTION SERVICES,Other,MECH_GP
PERFLMECH_GP,"Perfection Service, Louisville",PERFECTION SERVICES,Other,MECH_GP
PERFECTION COLMECH_GP,Perfection Services Columbus,PERFECTION SERVICES,Other,MECH_GP
PERFIMECH_GP,Perfection Services Indiana,PERFECTION SERVICES,Other,MECH_GP
PERFDMECH_GP,Perfection Services Of Dayton,PERFECTION SERVICES,Other,MECH_GP
PERFTMECH_GP,"Perfection Services, Tennessee",PERFECTION SERVICES,Other,MECH_GP
PERFWMECH_GP,"Perfection Services, Wv",PERFECTION SERVICES,Other,MECH_GP
PERFCMECH_GP,"Perfection Services,Central Ky",PERFECTION SERVICES,Other,MECH_GP
TN991252SERV_GP,"Perfectserve, Inc.",PERFECTSERVE,Other,SERV_GP
CN992208SERV_GP,Perfetti Vanmelle,PERFETTI VANMELLE,Other,SERV_GP
DY991018SERV_GP,Performance Contracting,PERFORMANCE CONTRACTING,Other,SERV_GP
TN992070SERV_GP,Performance Food Service,PERFORMANCE FOOD SERVICE,Other,SERV_GP
