SnapshotId,RecordId,RecordOrdinal,BrandRaw,BrandNormalized,Category,CategoryEquipmentTypes,Length,SegCountDeclared,SegmentCountObserved,OptionCountObserved,ExtraFieldsJson
2026-01-24_v3.84_enriched1,r01214,1214,Paloma,PALOMA,Condensing Furnace,[],15,11,11,5,{}
2026-01-24_v3.84_enriched1,r01215,1215,Paloma,PALOMA,Furnace,"[""Furnace""]",11,8,8,13,{}
2026-01-24_v3.84_enriched1,r01216,1216,Paloma,PALOMA,Furnace,"[""Furnace""]",11,8,9,25,{}
2026-01-24_v3.84_enriched1,r01217,1217,Paloma,PALOMA,Furnace,"[""Furnace""]",11,9,9,2,{}
2026-01-24_v3.84_enriched1,r01218,1218,Paloma,PALOMA,Furnace,"[""Furnace""]",11,10,10,30,{}
2026-01-24_v3.84_enriched1,r01219,1219,Paloma,PALOMA,Furnace,"[""Furnace""]",11,10,10,29,{}
2026-01-24_v3.84_enriched1,r01220,1220,Paloma,PALOMA,Furnace,"[""Furnace""]",12,10,10,21,{}
2026-01-24_v3.84_enriched1,r01221,1221,Paloma,PALOMA,Furnace,"[""Furnace""]",12,11,11,46,{}
2026-01-24_v3.84_enriched1,r01222,1222,Paloma,PALOMA,Furnace,"[""Furnace""]",13,8,8,2,{}
2026-01-24_v3.84_enriched1,r01223,1223,Paloma,PALOMA,Furnace,"[""Furnace""]",15,11,11,7,{}
2026-01-24_v3.84_enriched1,r01224,1224,Paloma,PALOMA,Furnace,"[""Furnace""]",16,12,12,7,{}
2026-01-24_v3.84_enriched1,r01225,1225,Paloma,PALOMA,Furnace,"[""Furnace""]",17,12,12,7,{}
2026-01-24_v3.84_enriched1,r01226,1226,Paloma,PALOMA,Furnace,"[""Furnace""]",18,13,13,12,{}
2026-01-24_v3.84_enriched1,r01227,1227,Paloma,PALOMA,Heater Kit,[],9,5,5,1,{}
2026-01-24_v3.84_enriched1,r01228,1228,Paloma,PALOMA,Mini-Split,"[""Ductless Split System""]",9,8,8,10,{}
2026-01-24_v3.84_enriched1,r01229,1229,Paloma,PALOMA,Mini-Split,"[""Ductless Split System""]",11,10,10,17,{}
2026-01-24_v3.84_enriched1,r01230,1230,Paloma,PALOMA,Oil Furnace,[],10,8,8,24,{}
2026-01-24_v3.84_enriched1,r01231,1231,Paloma,PALOMA,Oil Furnace,[],12,9,9,8,{}
2026-01-24_v3.84_enriched1,r01232,1232,Paloma,PALOMA,Oil Furnace,[],12,10,10,24,{}
2026-01-24_v3.84_enriched1,r01233,1233,Paloma,PALOMA,Oil Furnace,[],14,9,9,7,{}
2026-01-24_v3.84_enriched1,r01234,1234,Paloma,PALOMA,Package,"[""Packaged Unit""]",9,7,7,4,{}
2026-01-24_v3.84_enriched1,r01235,1235,Paloma,PALOMA,Package,"[""Packaged Unit""]",13,9,9,17,{}
2026-01-24_v3.84_enriched1,r01236,1236,Paloma,PALOMA,Package,"[""Packaged Unit""]",13,9,9,1,{}
2026-01-24_v3.84_enriched1,r01237,1237,Paloma,PALOMA,Package,"[""Packaged Unit""]",13,9,9,48,{}
2026-01-24_v3.84_enriched1,r01238,1238,Paloma,PALOMA,Package,"[""Packaged Unit""]",13,11,11,10,{}
2026-01-24_v3.84_enriched1,r01239,1239,Paloma,PALOMA,Package,"[""Packaged Unit""]",14,9,9,12,{}
2026-01-24_v3.84_enriched1,r01240,1240,Paloma,PALOMA,Package,"[""Packaged Unit""]",14,11,11,11,{}
2026-01-24_v3.84_enriched1,r01241,1241,Paloma,PALOMA,Package,"[""Packaged Unit""]",17,12,12,27,{}
2026-01-24_v3.84_enriched1,r01242,1242,Paloma,PALOMA,Package,"[""Packaged Unit""]",17,12,12,17,{}
2026-01-24_v3.84_enriched1,r01243,1243,Paloma,PALOMA,Package,"[""Packaged Unit""]",17,12,12,35,{}
2026-01-24_v3.84_enriched1,r01244,1244,Paloma,PALOMA,Package,"[""Packaged Unit""]",17,13,13,8,{}
2026-01-24_v3.84_enriched1,r01245,1245,Paloma,PALOMA,Air Handler,"[""Air Handling Unit""]",12,10,10,10,{}
2026-01-24_v3.84_enriched1,r01246,1246,Paloma,PALOMA,Condenser,"[""Cooling Condensing Unit"", ""Heat Pump Condensing Unit""]",12,6,6,2,{}
2026-01-24_v3.84_enriched1,r01247,1247,Paloma,PALOMA,Coil,[],11,7,7,0,{}
2026-01-24_v3.84_enriched1,r01248,1248,Paloma,PALOMA,Condenser,"[""Cooling Condensing Unit"", ""Heat Pump Condensing Unit""]",9,7,7,0,{}
2026-01-24_v3.84_enriched1,r01249,1249,Paloma,PALOMA,Condenser,"[""Cooling Condensing Unit"", ""Heat Pump Condensing Unit""]",10,8,8,0,{}
2026-01-24_v3.84_enriched1,r01250,1250,Paloma,PALOMA,Condenser,"[""Cooling Condensing Unit"", ""Heat Pump Condensing Unit""]",11,9,9,0,{}
2026-01-24_v3.84_enriched1,r01251,1251,Paloma,PALOMA,Condenser,"[""Cooling Condensing Unit"", ""Heat Pump Condensing Unit""]",12,9,9,0,{}
2026-01-24_v3.84_enriched1,r01252,1252,Paloma,PALOMA,Condenser,"[""Cooling Condensing Unit"", ""Heat Pump Condensing Unit""]",14,11,11,3,{}
2026-01-24_v3.84_enriched1,r01253,1253,Paloma,PALOMA,Condenser,"[""Cooling Condensing Unit"", ""Heat Pump Condensing Unit""]",14,11,11,3,{}
2026-01-24_v3.84_enriched1,r01254,1254,Paloma,PALOMA,Furnace,"[""Furnace""]",11,6,6,8,{}
2026-01-24_v3.84_enriched1,r01255,1255,Paloma,PALOMA,Furnace,"[""Furnace""]",14,9,9,5,{}
2026-01-24_v3.84_enriched1,r01256,1256,Thermal Zone,THERMAL ZONE,Furnace,"[""Furnace""]",15,10,10,6,{}
2026-01-24_v3.84_enriched1,r01257,1257,Paloma,PALOMA,Mini-Split,"[""Ductless Split System""]",8,7,7,2,{}
2026-01-24_v3.84_enriched1,r01258,1258,Paloma,PALOMA,Mini-Split,"[""Ductless Split System""]",9,7,7,2,{}
2026-01-24_v3.84_enriched1,r01259,1259,Paloma,PALOMA,Package,"[""Packaged Unit""]",10,8,8,0,{}
2026-01-24_v3.84_enriched1,r01260,1260,Paloma,PALOMA,Package,"[""Packaged Unit""]",10,9,7,0,{}
2026-01-24_v3.84_enriched1,r01261,1261,Paloma,PALOMA,Package,"[""Packaged Unit""]",15,9,9,0,{}
2026-01-24_v3.84_enriched1,r01262,1262,Paloma,PALOMA,Package,"[""Packaged Unit""]",17,11,11,3,{}
2026-01-24_v3.84_enriched1,r01263,1263,Paloma,PALOMA,Air Handler,"[""Air Handling Unit""]",12,8,8,10,{}
2026-01-24_v3.84_enriched1,r01264,1264,Paloma,PALOMA,Condenser,"[""Cooling Condensing Unit"", ""Heat Pump Condensing Unit""]",11,7,7,6,{}
2026-01-24_v3.84_enriched1,r01265,1265,Paloma,PALOMA,Furnace,"[""Furnace""]",11,7,7,12,{}
2026-01-24_v3.84_enriched1,r01266,1266,Panasonic,PANASONIC,PAC,[],9,8,8,11,{}
2026-01-24_v3.84_enriched1,r01267,1267,Panasonic,PANASONIC,Mini-Split,"[""Ductless Split System""]",11,10,10,10,{}
2026-01-24_v3.84_enriched1,r01268,1268,Peerless,PEERLESS,Boiler,"[""Boiler""]",6,5,5,5,{}
2026-01-24_v3.84_enriched1,r01269,1269,Peerless,PEERLESS,Boiler,"[""Boiler""]",7,3,3,3,{}
2026-01-24_v3.84_enriched1,r01270,1270,Peerless,PEERLESS,Boiler,"[""Boiler""]",7,5,5,3,{}
2026-01-24_v3.84_enriched1,r01271,1271,Peerless,PEERLESS,Boiler,"[""Boiler""]",8,5,5,4,{}
2026-01-24_v3.84_enriched1,r01272,1272,Peerless,PEERLESS,Boiler,"[""Boiler""]",8,5,5,3,{}
2026-01-24_v3.84_enriched1,r01273,1273,Peerless,PEERLESS,Boiler,"[""Boiler""]",14,9,9,12,{}
2026-01-24_v3.84_enriched1,r01274,1274,Peerless,PEERLESS,Boiler,"[""Boiler""]",15,9,9,10,{}
2026-01-24_v3.84_enriched1,r01275,1275,Peerless,PEERLESS,Boiler,"[""Boiler""]",15,9,9,9,{}
2026-01-24_v3.84_enriched1,r01276,1276,Peerless,PEERLESS,Boiler,"[""Boiler""]",15,9,9,11,{}
2026-01-24_v3.84_enriched1,r01277,1277,Peerless,PEERLESS,Boiler,"[""Boiler""]",16,9,9,11,{}
2026-01-24_v3.84_enriched1,r01278,1278,Peerless,PEERLESS,Boiler,"[""Boiler""]",16,9,9,9,{}
2026-01-24_v3.84_enriched1,r01279,1279,Peerless,PEERLESS,Boiler,"[""Boiler""]",16,9,9,9,{}
2026-01-24_v3.84_enriched1,r01280,1280,Peerless,PEERLESS,Boiler,"[""Boiler""]",19,9,9,12,{}
2026-01-24_v3.84_enriched1,r01281,1281,Peerless,PEERLESS,Boiler,"[""Boiler""]",19,9,9,9,{}
2026-01-24_v3.84_enriched1,r01282,1282,Peerless,PEERLESS,Boiler,"[""Boiler""]",20,9,9,12,{}
2026-01-24_v3.84_enriched1,r01283,1283,Pioneer,PIONEER,Air Handler,"[""Air Handling Unit""]",14,11,11,6,{}
2026-01-24_v3.84_enriched1,r01284,1284,RAE Coils,RAE COILS,Coil,[],13,10,10,24,{}
2026-01-24_v3.84_enriched1,r01285,1285,RAE Coils,RAE COILS,Coil,[],14,10,10,21,{}
2026-01-24_v3.84_enriched1,r01286,1286,RetroAire,RETROAIRE,Water Source Console Unit,[],15,13,13,52,{}
2026-01-24_v3.84_enriched1,r01287,1287,Revolv,REVOLV,Coil,[],10,9,9,6,{}
2026-01-24_v3.84_enriched1,r01288,1288,Revolv,REVOLV,Condenser,"[""Cooling Condensing Unit"", ""Heat Pump Condensing Unit""]",9,7,7,7,{}
2026-01-24_v3.84_enriched1,r01289,1289,Revolv,REVOLV,Condenser,"[""Cooling Condensing Unit"", ""Heat Pump Condensing Unit""]",14,13,13,15,{}
2026-01-24_v3.84_enriched1,r01290,1290,Revolv,REVOLV,Furnace,"[""Furnace""]",8,7,7,13,{}
2026-01-24_v3.84_enriched1,r01291,1291,Revolv,REVOLV,Package,"[""Packaged Unit""]",9,7,7,7,{}
2026-01-24_v3.84_enriched1,r01292,1292,Russell,RUSSELL,Refrigeration Unit Coolers,[],11,8,8,26,{}
2026-01-24_v3.84_enriched1,r01293,1293,Russell,RUSSELL,Refrigeration Unit Coolers,[],11,8,8,33,{}
2026-01-24_v3.84_enriched1,r01294,1294,Russell,RUSSELL,Refrigeration Unit Coolers,[],11,9,9,37,{}
2026-01-24_v3.84_enriched1,r01295,1295,Russell,RUSSELL,Refrigeration Unit Coolers,[],11,10,10,15,{}
2026-01-24_v3.84_enriched1,r01296,1296,Russell,RUSSELL,Refrigeration Unit Coolers,[],12,10,10,15,{}
2026-01-24_v3.84_enriched1,r01297,1297,SafeAir Technology,SAFEAIR TECHNOLOGY,Mini-Split,"[""Ductless Split System""]",19,17,17,37,{}
2026-01-24_v3.84_enriched1,r01298,1298,SafeAir Technology,SAFEAIR TECHNOLOGY,Mini-Split,"[""Ductless Split System""]",22,20,20,49,{}
2026-01-24_v3.84_enriched1,r01299,1299,Samsung,SAMSUNG,Air Handler,"[""Air Handling Unit""]",11,9,8,33,{}
2026-01-24_v3.84_enriched1,r01300,1300,Samsung,SAMSUNG,Mini-Split,"[""Ductless Split System""]",8,7,7,23,{}
2026-01-24_v3.84_enriched1,r01301,1301,Samsung,SAMSUNG,Mini-Split,"[""Ductless Split System""]",11,8,8,37,{}
2026-01-24_v3.84_enriched1,r01302,1302,Samsung,SAMSUNG,Mini-Split,"[""Ductless Split System""]",11,8,8,41,{}
2026-01-24_v3.84_enriched1,r01303,1303,Samsung,SAMSUNG,Mini-Split,"[""Ductless Split System""]",12,9,9,30,{}
2026-01-24_v3.84_enriched1,r01304,1304,Sanyo,SANYO,Mini-Split,"[""Ductless Split System""]",6,5,5,3,{}
2026-01-24_v3.84_enriched1,r01305,1305,Sanyo,SANYO,Mini-Split,"[""Ductless Split System""]",8,7,7,11,{}
2026-01-24_v3.84_enriched1,r01306,1306,Seasons 4,SEASONS 4,Custom,[],17,12,12,57,{}
2026-01-24_v3.84_enriched1,r01307,1307,Skil-aire,SKIL-AIRE,Air Handler,"[""Air Handling Unit""]",9,5,5,11,{}
2026-01-24_v3.84_enriched1,r01308,1308,Skil-aire,SKIL-AIRE,Multi,[],13,10,10,20,{}
2026-01-24_v3.84_enriched1,r01309,1309,Skil-aire,SKIL-AIRE,Multi,[],14,10,10,21,{}
2026-01-24_v3.84_enriched1,r01310,1310,Skil-aire,SKIL-AIRE,Package,"[""Packaged Unit""]",12,8,8,15,{}
2026-01-24_v3.84_enriched1,r01311,1311,Skil-aire,SKIL-AIRE,Package,"[""Packaged Unit""]",13,9,9,16,{}
2026-01-24_v3.84_enriched1,r01312,1312,SkyAir,SKYAIR,Mini-Split,"[""Ductless Split System""]",9,7,7,9,{}
2026-01-24_v3.84_enriched1,r01313,1313,SpacePak,SPACEPAK,Air Handler,"[""Air Handling Unit""]",12,8,8,3,{}
2026-01-24_v3.84_enriched1,r01314,1314,SpacePak,SPACEPAK,Air Handler,"[""Air Handling Unit""]",13,8,8,2,{}
2026-01-24_v3.84_enriched1,r01315,1315,SpacePak,SPACEPAK,Condenser,"[""Cooling Condensing Unit"", ""Heat Pump Condensing Unit""]",7,4,4,1,{}
2026-01-24_v3.84_enriched1,r01316,1316,SpacePak,SPACEPAK,Condenser,"[""Cooling Condensing Unit"", ""Heat Pump Condensing Unit""]",8,4,4,1,{}
2026-01-24_v3.84_enriched1,r01317,1317,Sun,SUN,Package,"[""Packaged Unit""]",9,7,7,6,{}
2026-01-24_v3.84_enriched1,r01318,1318,Teco,TECO,Multi,[],10,8,8,9,{}
2026-01-24_v3.84_enriched1,r01319,1319,Teco,TECO,Multi,[],11,9,9,9,{}
2026-01-24_v3.84_enriched1,r01320,1320,Tecumseh,TECUMSEH,Refrigeration Unit Coolers,[],12,7,7,37,{}
2026-01-24_v3.84_enriched1,r01321,1321,Texas Furnace,TEXAS FURNACE,Furnace,"[""Furnace""]",11,6,6,5,{}
2026-01-24_v3.84_enriched1,r01322,1322,Thermo-Pride,THERMO-PRIDE,Air Handler,"[""Air Handling Unit""]",9,6,6,1,{}
2026-01-24_v3.84_enriched1,r01323,1323,Thermo-Pride,THERMO-PRIDE,Furnace,"[""Furnace""]",8,3,3,7,{}
2026-01-24_v3.84_enriched1,r01324,1324,Thermo-Pride,THERMO-PRIDE,Furnace,"[""Furnace""]",8,7,7,3,{}
2026-01-24_v3.84_enriched1,r01325,1325,Thermo-Pride,THERMO-PRIDE,Furnace,"[""Furnace""]",11,9,9,4,{}
2026-01-24_v3.84_enriched1,r01326,1326,Thermo-Pride,THERMO-PRIDE,Furnace,"[""Furnace""]",11,10,10,4,{}
2026-01-24_v3.84_enriched1,r01327,1327,Thermo-Pride,THERMO-PRIDE,Furnace,"[""Furnace""]",13,10,10,8,{}
2026-01-24_v3.84_enriched1,r01328,1328,Thermo-Pride,THERMO-PRIDE,Oil Furnace,[],7,7,7,12,{}
2026-01-24_v3.84_enriched1,r01329,1329,Thermo-Pride,THERMO-PRIDE,Oil Furnace,[],9,7,7,3,{}
2026-01-24_v3.84_enriched1,r01330,1330,Thermo-Pride,THERMO-PRIDE,Oil Furnace,[],12,10,10,10,{}
2026-01-24_v3.84_enriched1,r01331,1331,Thermo-Pride,THERMO-PRIDE,Oil Furnace,[],12,9,9,10,{}
2026-01-24_v3.84_enriched1,r01332,1332,TPI Corporation,TPI CORPORATION,Electric Furnace,[],10,8,8,26,{}
2026-01-24_v3.84_enriched1,r01333,1333,Trenton,TRENTON,Refrigeration Unit Coolers,[],16,12,12,31,{}
2026-01-24_v3.84_enriched1,r01334,1334,Turbo Air,TURBO AIR,Refrigeration Unit Coolers,[],13,6,6,9,{}
2026-01-24_v3.84_enriched1,r01335,1335,TuTToKool,TUTTOKOOL,Air Handler,"[""Air Handling Unit""]",12,9,9,4,{}
2026-01-24_v3.84_enriched1,r01336,1336,TuTToKool,TUTTOKOOL,Air Handler,"[""Air Handling Unit""]",13,9,9,4,{}
2026-01-24_v3.84_enriched1,r01337,1337,TuTToKool,TUTTOKOOL,Air Handler,"[""Air Handling Unit""]",14,9,9,5,{}
2026-01-24_v3.84_enriched1,r01338,1338,TuTToKool,TUTTOKOOL,Coil,[],12,9,9,5,{}
2026-01-24_v3.84_enriched1,r01339,1339,TuTToKool,TUTTOKOOL,Condenser,"[""Cooling Condensing Unit"", ""Heat Pump Condensing Unit""]",13,8,8,4,{}
2026-01-24_v3.84_enriched1,r01340,1340,TuTToKool,TUTTOKOOL,Furnace,"[""Furnace""]",12,8,8,2,{}
2026-01-24_v3.84_enriched1,r01341,1341,TuTToKool,TUTTOKOOL,Package,"[""Packaged Unit""]",12,7,7,2,{}
2026-01-24_v3.84_enriched1,r01342,1342,TuTToKool,TUTTOKOOL,Package,"[""Packaged Unit""]",13,8,8,3,{}
2026-01-24_v3.84_enriched1,r01343,1343,Unico Inc,UNICO INC,Air Handler,"[""Air Handling Unit""]",7,5,5,6,{}
2026-01-24_v3.84_enriched1,r01344,1344,Unico Inc,UNICO INC,Air Handler,"[""Air Handling Unit""]",8,6,6,7,{}
2026-01-24_v3.84_enriched1,r01345,1345,Unico Inc,UNICO INC,Air Handler,"[""Air Handling Unit""]",10,8,8,14,{}
2026-01-24_v3.84_enriched1,r01346,1346,Unico Inc,UNICO INC,Air Handler,"[""Air Handling Unit""]",11,9,9,15,{}
2026-01-24_v3.84_enriched1,r01347,1347,Unico Inc,UNICO INC,Air Handler,"[""Air Handling Unit""]",12,8,8,12,{}
2026-01-24_v3.84_enriched1,r01348,1348,Unico Inc,UNICO INC,Air Handler,"[""Air Handling Unit""]",13,9,9,13,{}
2026-01-24_v3.84_enriched1,r01349,1349,Unico Inc,UNICO INC,Air Handler,"[""Air Handling Unit""]",13,9,9,19,{}
2026-01-24_v3.84_enriched1,r01350,1350,Valent,VALENT,Package Rooftop Unit,"[""Packaged Unit""]",22,16,16,51,{}
2026-01-24_v3.84_enriched1,r01351,1351,Liebert,LIEBERT,Air Handler,"[""Air Handling Unit""]",10,8,7,15,{}
2026-01-24_v3.84_enriched1,r01352,1352,Liebert,LIEBERT,Air Handler,"[""Air Handling Unit""]",11,8,7,8,{}
2026-01-24_v3.84_enriched1,r01353,1353,Liebert,LIEBERT,Air Handler,"[""Air Handling Unit""]",11,8,8,25,{}
2026-01-24_v3.84_enriched1,r01354,1354,Liebert,LIEBERT,Air Handler,"[""Air Handling Unit""]",11,8,8,31,{}
2026-01-24_v3.84_enriched1,r01355,1355,Liebert,LIEBERT,Air Handler,"[""Air Handling Unit""]",21,18,18,46,{}
2026-01-24_v3.84_enriched1,r01356,1356,Liebert,LIEBERT,Air Handler,"[""Air Handling Unit""]",19,16,16,33,{}
2026-01-24_v3.84_enriched1,r01357,1357,Liebert,LIEBERT,Air Handler,"[""Air Handling Unit""]",21,18,18,68,{}
2026-01-24_v3.84_enriched1,r01358,1358,Liebert,LIEBERT,Chiller,"[""Chiller""]",10,7,7,8,{}
2026-01-24_v3.84_enriched1,r01359,1359,Liebert,LIEBERT,Chiller,"[""Chiller""]",20,18,18,61,{}
2026-01-24_v3.84_enriched1,r01360,1360,Liebert,LIEBERT,Condenser,"[""Cooling Condensing Unit"", ""Heat Pump Condensing Unit""]",9,7,7,9,{}
2026-01-24_v3.84_enriched1,r01361,1361,Liebert,LIEBERT,Condenser,"[""Cooling Condensing Unit"", ""Heat Pump Condensing Unit""]",10,8,8,14,{}
2026-01-24_v3.84_enriched1,r01362,1362,Liebert,LIEBERT,Condenser,"[""Cooling Condensing Unit"", ""Heat Pump Condensing Unit""]",11,5,5,4,{}
2026-01-24_v3.84_enriched1,r01363,1363,Liebert,LIEBERT,Condenser,"[""Cooling Condensing Unit"", ""Heat Pump Condensing Unit""]",11,9,9,11,{}
2026-01-24_v3.84_enriched1,r01364,1364,Liebert,LIEBERT,Package,"[""Packaged Unit""]",6,3,3,8,{}
2026-01-24_v3.84_enriched1,r01365,1365,Liebert,LIEBERT,Package,"[""Packaged Unit""]",8,5,5,10,{}
2026-01-24_v3.84_enriched1,r01366,1366,Liebert,LIEBERT,Package,"[""Packaged Unit""]",10,6,6,23,{}
2026-01-24_v3.84_enriched1,r01367,1367,Liebert,LIEBERT,Package,"[""Packaged Unit""]",26,23,23,27,{}
2026-01-24_v3.84_enriched1,r01368,1368,Liebert,LIEBERT,Refrigeration Unit Coolers,[],11,8,8,12,{}
2026-01-24_v3.84_enriched1,r01369,1369,Liebert,LIEBERT,Refrigeration Unit Coolers,[],17,14,14,24,{}
2026-01-24_v3.84_enriched1,r01370,1370,Water Furnace,WATER FURNACE,Water Source HP,"[""WSHP""]",20,16,16,40,{}
2026-01-24_v3.84_enriched1,r01371,1371,Weil-Mclain,WEIL-MCLAIN,Condenser,"[""Cooling Condensing Unit"", ""Heat Pump Condensing Unit""]",12,8,8,10,{}
2026-01-24_v3.84_enriched1,r01372,1372,Whalen,WHALEN,Air Handler,"[""Air Handling Unit""]",12,9,9,28,{}
2026-01-24_v3.84_enriched1,r01373,1373,Whalen,WHALEN,Air Handler,"[""Air Handling Unit""]",13,9,9,14,{}
2026-01-24_v3.84_enriched1,r01374,1374,Whalen,WHALEN,Air Handler,"[""Air Handling Unit""]",14,9,9,13,{}
2026-01-24_v3.84_enriched1,r01375,1375,Whalen,WHALEN,Chassis,[],10,10,10,31,{}
2026-01-24_v3.84_enriched1,r01376,1376,Whalen,WHALEN,Chassis,[],11,10,10,29,{}
2026-01-24_v3.84_enriched1,r01377,1377,Whalen,WHALEN,Chassis,[],13,12,12,25,{}
2026-01-24_v3.84_enriched1,r01378,1378,Whalen,WHALEN,Chassis,[],14,12,12,23,{}
2026-01-24_v3.84_enriched1,r01379,1379,Whirlpool,WHIRLPOOL,Air Handler,"[""Air Handling Unit""]",12,8,8,7,{}
2026-01-24_v3.84_enriched1,r01380,1380,Whirlpool,WHIRLPOOL,Coil,[],12,10,10,3,{}
2026-01-24_v3.84_enriched1,r01381,1381,Whirlpool,WHIRLPOOL,Condenser,"[""Cooling Condensing Unit"", ""Heat Pump Condensing Unit""]",10,9,9,3,{}
2026-01-24_v3.84_enriched1,r01382,1382,Whirlpool,WHIRLPOOL,Condenser,"[""Cooling Condensing Unit"", ""Heat Pump Condensing Unit""]",10,9,9,4,{}
2026-01-24_v3.84_enriched1,r01383,1383,Whirlpool,WHIRLPOOL,Condenser,"[""Cooling Condensing Unit"", ""Heat Pump Condensing Unit""]",11,9,9,4,{}
2026-01-24_v3.84_enriched1,r01384,1384,Whirlpool,WHIRLPOOL,Furnace,"[""Furnace""]",13,10,10,6,{}
2026-01-24_v3.84_enriched1,r01385,1385,Whirlpool,WHIRLPOOL,Package,"[""Packaged Unit""]",11,9,9,7,{}
2026-01-24_v3.84_enriched1,r01386,1386,Whirlpool,WHIRLPOOL,Package,"[""Packaged Unit""]",11,10,10,5,{}
2026-01-24_v3.84_enriched1,r01387,1387,Whirlpool,WHIRLPOOL,Furnace,"[""Furnace""]",13,10,10,5,{}
2026-01-24_v3.84_enriched1,r01388,1388,Whirlpool,WHIRLPOOL,Furnace,"[""Furnace""]",14,11,11,5,{}
2026-01-24_v3.84_enriched1,r01389,1389,Williamson,WILLIAMSON,Boiler,"[""Boiler""]",14,10,10,9,{}
2026-01-24_v3.84_enriched1,r01390,1390,Williamson,WILLIAMSON,Oil Furnace,[],12,6,6,10,{}
2026-01-24_v3.84_enriched1,r01391,1391,Williamson,WILLIAMSON,Oil Furnace,[],15,9,9,8,{}
2026-01-24_v3.84_enriched1,r01392,1392,Xenon,XENON,Furnace,"[""Furnace""]",9,7,7,2,{}
2026-01-24_v3.84_enriched1,r01393,1393,Xenon,XENON,Furnace,"[""Furnace""]",12,9,9,4,{}
2026-01-24_v3.84_enriched1,r01394,1394,Yonan,YONAN,Multi,[],10,9,9,10,{}
